run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,elapsed_seconds
139,FOGAS,16000,0.3,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82625.0332752906,18.496613032883033
140,FOGAS,20000,0.3,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82630.81851665293,22.124032091116533
141,FOGAS,4000,0.5,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),124274.14623233498,13.148610707139596
142,FOGAS,8000,0.5,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),102278.0180354627,13.429784456035122
143,FOGAS,12000,0.5,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82618.0147804454,15.035192380193621
144,FOGAS,16000,0.5,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82625.0332752906,18.501989806070924
145,FOGAS,20000,0.5,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82630.81851665293,22.123651621164754
146,FOGAS,4000,0.7,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),124274.14623233498,13.130626457044855
147,FOGAS,8000,0.7,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),102278.0180354627,13.434328632894903
148,FOGAS,12000,0.7,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82618.0147804454,15.06248750211671
149,FOGAS,16000,0.7,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82625.0332752906,18.653003291925415
150,FOGAS,20000,0.7,0% optimal-eps / 100% random,0_100,custom_x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82630.81851665293,21.97654829896055
151,FOGAS,4000,0.0,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.4653047701622461,13.15627807797864
152,FOGAS,8000,0.0,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.4668400064112963,13.965763508109376
153,FOGAS,12000,0.0,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.467800385687406,15.550295936176553
154,FOGAS,16000,0.0,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.4684255651635614,18.86298585589975
155,FOGAS,20000,0.0,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.4688506789151103,22.1971877370961
156,FOGAS,4000,0.1,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.5557673313208145,13.224094801815227
157,FOGAS,8000,0.1,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.5504081303501414,13.519213912077248
158,FOGAS,12000,0.1,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.5488595087238135,15.174004337983206
159,FOGAS,16000,0.1,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.557038168247064,18.804882317082956
160,FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.556876014934485,22.20039753499441
161,FOGAS,4000,0.3,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8072701370943494,13.220341053092852
162,FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8060093288356303,13.486578145064414
163,FOGAS,12000,0.3,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8127157949595638,15.109754608944058
164,FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8174392737254355,18.79414284811355
165,FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8118587206235357,22.18328838283196
166,FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.3919420036736225,13.122307693120092
167,FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.4305859087854067,13.619438232155517
168,FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.4536641856344126,15.34894571104087
169,FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.423485578823807,18.615152049809694
170,FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.424028026173503,22.115641715936363
171,FOGAS,4000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),801.2916400336106,13.207932042889297
172,FOGAS,8000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),20.53397078184585,13.461865343851969
173,FOGAS,12000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),14.153328932008606,15.194768575020134
174,FOGAS,16000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.720105525743826,18.53771296190098
175,FOGAS,20000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.783005548024825,22.038677335949615
176,FOGAS,4000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.73025019797144,13.125972724054009
177,FOGAS,8000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.7232813882204403,13.500248776981607
178,FOGAS,12000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.7799914848833318,15.274869553977624
179,FOGAS,16000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.750753471705161,18.66728322999552
180,FOGAS,20000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.7377031755237973,22.14026777399704
181,FOGAS,4000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.9229657827324562,13.231475190026686
182,FOGAS,8000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8696299886698773,13.720491484040394
183,FOGAS,12000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8429557418278057,15.13804094097577
184,FOGAS,16000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8099135657385241,18.65786605491303
185,FOGAS,20000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1.8001717380106677,22.188748949905857
186,FOGAS,4000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.0388274508447135,13.101880277041346
187,FOGAS,8000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.108485777209344,13.601726491004229
188,FOGAS,12000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.1035420502565616,15.109651366015896
189,FOGAS,16000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.0868004400864506,18.603187310975045
190,FOGAS,20000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.127579191425682,22.113505670102313
191,FOGAS,4000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.0738284274151164,13.17817633994855
192,FOGAS,8000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.914081008803188,13.57999218814075
193,FOGAS,12000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9510807590756762,15.052398457191885
194,FOGAS,16000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.8757162546493817,18.615718773799017
195,FOGAS,20000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.805746954350803,22.078276641201228
196,FOGAS,4000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),16.134647473767334,13.161925622960553
197,FOGAS,8000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),14.020335086879157,13.688025769079104
198,FOGAS,12000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.348055992023385,15.092799139907584
199,FOGAS,16000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.758228704708774,18.579781143926084
200,FOGAS,20000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.996827610661587,22.065349229145795
201,FOGAS,4000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.0042767669697232,13.281954350182787
202,FOGAS,8000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.08196434353254,13.491885017137975
203,FOGAS,12000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.1556165997597985,15.0697550480254
204,FOGAS,16000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.1709825155098486,18.572289204923436
205,FOGAS,20000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.1416227925344535,22.127463374985382
206,FOGAS,4000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.0867516189506286,13.331759653054178
207,FOGAS,8000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.187987576448279,13.4789044552017
208,FOGAS,12000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.239529738363947,15.109220038866624
209,FOGAS,16000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.2551388323147243,18.58923094999045
210,FOGAS,20000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.218112647359839,22.080228819977492
211,FOGAS,4000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.3441301102538157,13.298029795056209
212,FOGAS,8000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.4205660644943667,13.45161505183205
213,FOGAS,12000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.5142102307978407,15.06310154683888
214,FOGAS,16000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.540908952487487,18.592480463907123
215,FOGAS,20000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.5563434438034593,22.192929937969893
