alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,3e-05,1.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,197.53123495698674,0.71,-0.5705948394998233,0.4376071955680867,2.1595231168453815,0.94,-0.21027400066196392,2.967923004896019,0.0,7.675459674243108,-290.53333766379393,17.499681730538626,7.899255319110139,2207.1891432198568,3.304788650889433,6.2841428797150805,0.04270371097751222,300
0.001,0.0001,0.75,3000,0.01,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,128.38831413700245,0.71,-0.5707317460307114,0.5918181232363624,1.9725085838185235,0.94,-0.21027400066196392,2.967923004896019,0.0,2.540181160197596,-97.77026143340647,6.773972935778625,2.5102477881718075,712.3287205790276,1.3890074467023021,1.9986426060631537,0.03851272627106173,1375
0.001,0.0001,0.5,1500,0.01,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,32.260735126037616,0.71,-0.5721956448591495,0.6259962047225729,1.8901083363721836,0.94,-0.21027400066196392,2.967923004896019,0.0,4.1603244401531025,-128.05413092617277,19.571565190076498,4.160851029786233,1050.0269084692734,1.1440913114869198,2.7757635005965877,0.03215642038804788,2008
0.001,3e-05,1.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2815.873150657979,0.7,-0.552250030974831,0.7145572951478454,1.7393434942490238,0.94,-0.2102740006619639,2.967923004896019,0.0,-11.348858666009852,-137.63844788129495,33.57738551452872,-11.17893190098314,1807.395669536218,0.5401656176228012,6.535070526652884,0.0147270879866068,71
0.001,0.0001,1.5,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2731.516611263971,0.7,-0.5526767026586757,0.7390835526341473,1.828080366178909,0.94,-0.2102740006619639,2.967923004896019,0.0,6.034466714400057,-188.84090885426167,18.698476975870776,6.1154894999655225,1330.2504504724168,1.8328994164869328,3.901953246209816,0.0371141579456158,61
0.001,3e-05,2.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2788.9769811820006,0.7,-0.5586433481782325,0.71071134654737,1.7389139639767748,0.94,-0.2102740006619639,2.967923004896019,0.0,-11.541488224780773,-135.22875712824623,33.38484530795249,-11.373961513834868,1794.4899856650864,0.553457339196489,6.258858971475665,0.016047477304379,67
0.001,1e-05,0.5,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3175.4874129560194,0.7,-0.5607786584139661,0.7222681369439563,1.6188804443125662,0.94,-0.2102740006619639,2.967923004896019,0.0,-44.54114013501808,-214.64865012055893,45.45879368026388,-43.883165868756926,3606.08745787192,0.9095267888331848,13.3326218860655,0.0214212939839287,86
0.001,0.0001,0.75,3000,0.001,10,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,57.92906619398855,0.7,-0.4624160734263237,1.4240118938817825,0.4614668874773263,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.9233415477927902,-4.949259973593087,1.0766569773858847,-1.9319931511200046,123.29151260980103,0.02239037331020951,0.4656543607200395,0.028943691206727983,1479
0.001,0.0001,1.0,1000,0.003,20,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,73.03576779103605,0.7,-0.49228179027673336,1.24568193475982,1.1586538228476755,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.749175209579525,-9.743203027455259,1.250822136422762,-4.746213032173755,262.2160974154747,0.027376840442385253,0.8903302189381589,0.03721689840680301,471
0.001,0.0001,1.5,1000,0.003,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,66.02385089400923,0.7,-0.5004882787227594,1.2237060054429574,1.1820792597089482,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.76937027336237,-9.651096863353116,1.2306271009518763,-4.766893101492716,262.0472545647212,0.02907938713082841,0.811382018740463,0.03744590404380677,1777
0.001,0.0001,1.0,1000,0.003,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,51.95461516303476,0.7,-0.5044781808684331,1.2037896411196582,1.2452213546086144,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.748913080299237,-9.789420653269106,1.251084293401689,-4.746472993812127,262.7009996161342,0.023405789317500002,0.8899878384571442,0.03739258033869278,456
0.001,0.0001,1.5,1000,0.003,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.32619567099027,0.7,-0.5052872767513618,1.22631344557684,1.1147061648091297,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.7693057426220555,-9.543657193412526,1.2306915472586255,-4.761444589368107,255.79470506668355,0.021083906757081966,0.8422840564777628,0.037780349667141874,1722
0.001,0.0001,0.75,1000,0.003,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,47.11677626299206,0.7,-0.5084005524031869,1.172191823601362,1.2574389104101291,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.74167342225625,-9.741403762594702,1.258323951268253,-4.739119952905778,260.7082758551888,0.025387372351812394,0.810932284663419,0.03733014053363224,1360
0.001,0.0001,0.5,1000,0.003,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,74.8113900689641,0.7,-0.513254435647085,1.152829264389513,1.169484426280556,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.734262898679668,-9.720009641081077,1.2657343797280747,-4.726591425053133,259.4259817043754,0.020451971398246265,0.8571651865958135,0.03710677009359887,2143
0.001,0.0001,2.0,1500,0.01,20,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,66.74182292498881,0.7,-0.528746031438506,0.8182644582042251,1.688409823032197,0.94,-0.21027400066196392,2.967923004896019,0.0,3.130962995021065,-123.35384739778016,19.746965718574756,3.1531882918880716,1068.9521313789821,1.0413519421158077,2.852126450500732,0.02960229703070097,2451
0.001,0.0001,0.75,1500,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,96.71807520301081,0.7,-0.5359030561636441,0.8391627742416995,1.6839293321766649,0.94,-0.21027400066196392,2.967923004896019,0.0,-3.0929420689468152,-50.73732152019201,11.735202169690133,-3.09819533302649,634.9725299578752,0.3319824481856208,2.193412969672063,0.011391460578057707,1354
0.001,0.0001,1.5,1500,0.03,10,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,96.39279008895392,0.7,-0.5362719787504138,0.7774571882383632,1.7613698351802456,0.94,-0.21027400066196392,2.967923004896019,0.0,6.142601198376651,-179.71430116372838,17.16689252275869,6.166244933207429,1346.0709624238473,1.6740973705093922,3.6638316868539356,0.03305062112211728,1664
0.001,0.0001,0.5,1500,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,91.26841533504194,0.7,-0.5370488051025776,0.9187641928550547,1.5671079230037956,0.94,-0.21027400066196392,2.967923004896019,0.0,-2.985554765495186,-50.95928422686016,11.713643616706454,-2.989125788667643,635.8110268653705,0.34570103624179765,1.9923994003480798,0.012657975318439364,2087
0.003,3e-05,0.3,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,62.96211839601165,0.7,-0.5400074693505503,0.6989299058290277,1.7564488548134012,0.94,-0.21027400066196392,2.959105330541877,0.009832577414597907,5.057225212150421,-209.10551130256582,46.141215400256215,5.293850944775735,2062.633725170123,5.322174911316161,7.49765084201416,0.0758587013798747,766
0.001,3e-05,10.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,95.96247724501882,0.7,-0.5404778970824574,0.7149870891106755,1.737978558753234,0.94,-0.21027400066196392,2.967923004896019,0.0,-15.458334602072654,-128.42961004554792,29.541632714146225,-15.286246257061501,1836.1535920583642,0.5275101716798376,6.185352250424732,0.015870391786014678,273
0.001,0.0001,0.75,1500,0.01,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,53.294965305016376,0.7,-0.5419902495476719,0.73739546508489,1.8384681004991505,0.94,-0.21027400066196392,2.967923004896019,0.0,3.8623738982041864,-124.92435803662732,19.255280618872657,3.8634592330249795,1053.0968801288175,1.1329307822300942,3.085253345684886,0.029634939172035857,1293
0.001,1e-05,2.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,178.688762640988,0.7,-0.550828241612965,0.4190108697446319,1.9856650493439705,0.94,-0.21027400066196392,2.967923004896019,0.0,-4.012371602572756,-281.0854400567721,64.42527303571289,-3.505682588783277,3149.8281984397745,1.850124668184593,9.546746319493243,0.025904574835247624,271
0.001,0.0001,1.0,1500,0.01,20,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,89.4129211929976,0.7,-0.5520761109799142,0.7246833927152796,1.8006837007950964,0.94,-0.21027400066196392,2.967923004896019,0.0,3.6738871465397214,-123.49860429414517,19.28335739775862,3.6879146863369634,1027.5504658771772,0.876639883925889,2.8951908344292967,0.040179469346792576,420
0.003,3e-05,2.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.23821862699697,0.7,-0.5535904149420122,0.8040702199527495,1.6445474409106544,0.94,-0.21027400066196392,2.967923004896019,0.0,-15.840812008936794,-137.16506764762707,38.910201455254715,-15.646180737060373,1909.1233713394738,1.63004538399093,8.978923790482497,0.03196035264580121,748
0.001,0.0001,0.5,1000,0.001,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,49.57073392003076,0.7,-0.5545881082265666,0.8610666494747085,0.9714736294810977,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.8528938912509483,-2.2437081328007715,0.14710525953438172,-1.8567286641583105,87.15643382573448,0.0037141026206620833,0.2882100318008532,0.04602774378425051,2210
0.001,0.0001,0.75,1500,0.01,20,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,69.30508415802615,0.7,-0.5559414992126144,0.9023879756350845,1.594684483600803,0.94,-0.21027400066196392,2.95101197789587,0.01368750787666214,3.8659978677566826,-123.68640515828972,19.144621435100635,4.023088426230551,1019.965312083991,1.2893868637636845,3.2080224707332894,0.027900588222304314,1299
0.001,0.0001,0.5,1500,0.03,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,102.97053951799171,0.7,-0.5573270753999043,0.7425220699660814,1.720351432552982,0.94,-0.21027400066196392,2.967923004896019,0.0,6.794900384332928,-190.13993460340123,19.715151827041396,6.7870264792008275,1341.9643999041284,1.8247141001467682,3.820514591998289,0.043926788878526045,2061
0.001,1e-05,5.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,116.47644289000891,0.7,-0.5605068431877869,0.6657869046338591,1.686024660804688,0.94,-0.21027400066196392,2.967923004896019,0.0,-45.37832546767915,-212.93509029676005,44.62160834680013,-44.70407864542579,3653.0697355942702,0.8565591158345984,12.323502321373876,0.02108379200794877,198
0.001,0.0001,1.5,1500,0.01,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,88.72217319800984,0.7,-0.562176134203334,0.7430627829465364,1.6686896552071155,0.94,-0.21027400066196392,2.967923004896019,0.0,-3.5375980377365046,-49.63874480141814,11.386052716823837,-3.4794222353809676,630.9593137433801,0.2640697443462714,2.2422170144582854,0.014808900567394484,1696
0.001,0.0001,1.5,1000,0.001,10,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,65.82056605501566,0.7,-0.5621975827489905,1.1303648153815677,1.1640079323270653,0.94,-0.21027400066196392,2.967923004896019,0.0,-0.9620102619061718,-1.0190744319607927,0.037989334181393795,-0.9719081593051745,40.43783176083698,0.003027058224155086,0.19429939255591339,0.04842716007529941,1860
0.001,3e-05,0.05,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,109.52928161999444,0.7,-0.5653219297287817,0.5501505055424017,1.8922727293552237,0.94,-0.21027400066196392,2.967923004896019,0.0,10.15120598009559,-353.4338822382445,60.870121839724305,10.637702951466027,3088.8918616722312,2.5563548149717423,8.91846757414494,0.030107244786334024,357
0.001,0.0001,0.5,1000,0.001,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,46.79087318101665,0.7,-0.5675556642958084,1.0462241913187815,1.2707045838083446,0.94,-0.21027400066196392,2.967923004896019,0.0,-0.9610004614285698,-1.0282925244286025,0.03899913503885408,-0.9715771954219712,41.082260449604426,0.0022504668720916593,0.16399904638712354,0.04843112958430175,2220
0.001,3e-05,0.2,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,77.8700403040275,0.7,-0.5709175221364358,0.7214724911884765,1.69019786415664,0.94,-0.21027400066196392,2.967923004896019,0.0,-11.182048050567452,-139.12287447455626,33.793887867318205,-11.01298691444082,1799.756664921914,0.8005718617495735,6.606350926677943,0.012063959185791687,155
0.003,0.0001,10.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.143564108002465,0.7,-0.5709449975035323,0.8288667681423841,1.6669737644713216,0.94,-0.21027400066196392,2.95101197789587,0.01368750787666214,5.234452849289134,-159.41434308939975,29.463354679768358,5.359731921295967,1516.8292493320814,2.975322735330977,5.958970102179277,0.04954929224483193,708
0.001,1e-05,1.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,152.8624268900021,0.7,-0.5731874981166657,0.6688126839450501,1.8549001587689617,0.94,-0.21027400066196392,2.967923004896019,0.0,11.961211330576404,-604.7965301119596,64.60993071826611,13.242849172945034,5040.388795529812,4.46700602649504,12.295429938248953,0.04273709456897557,234
0.001,3e-05,3.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2745.7570443529985,0.69,-0.5521393128264703,0.5746711749459897,1.8732008134170748,0.94,-0.2102740006619639,2.967923004896019,0.0,-12.3917940567991,-135.5655431025239,32.535051627064234,-12.218675889832005,1836.5798223970264,0.6985860982804274,6.137803049830928,0.0123631171402072,65
0.001,3e-05,0.5,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2829.096537173027,0.69,-0.561919055828437,0.7829985763303877,1.6653234998831576,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,-11.210828140675687,-138.50237073197673,33.59043409350357,-11.040830707510011,1814.137255175586,0.6487232031042401,6.37065733832443,0.0145468729795081,73
0.001,0.0001,0.75,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2877.6830917139887,0.69,-0.5640209024425045,0.6246088495764494,1.8945499209327568,0.94,-0.2102740006619639,2.967923004896019,0.0,7.185257850559726,-188.1068934165611,18.808979612297957,7.270822834884559,1338.9604773723747,2.1134057470009378,3.4599474439118323,0.0384933661767094,79
0.001,0.0001,2.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2804.311152759008,0.69,-0.5688309273321557,0.7008943730610459,1.871087482376197,0.94,-0.2102740006619639,2.967923004896019,0.0,6.233580099537319,-174.33859410671752,19.45752793766332,6.314763207898243,1316.5536777070274,1.9614167633985795,3.451868261164119,0.0362094618841673,70
0.001,1e-05,0.75,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2894.4821636920096,0.69,-0.5730167504127655,0.559322473065599,1.695548488201879,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,-33.70587747509762,-76.7173321466925,11.294100401124204,-33.53939612582517,1811.8837011409769,0.2518194517884304,6.975476588645655,0.0346284213918686,81
