run_idx,status,error,elapsed_seconds,device,torch_threads,seed,dataset_size,epsilon,proportions,proportion_key,reset_mode,reset_support_size,extra_terminal_steps,collection_max_steps,intended_prob,fogas_T,fogas_alpha,fogas_eta,fogas_rho,fogas_D_theta,fogas_beta,coverage_beta,feature_coverage,unique_states,unique_state_actions,state_coverage_ratio,state_action_coverage_ratio,goal_transitions,pit_transitions,terminal_transitions,missing_nonwall_nonterminal_states,observed_goal_reachable,observed_goal_shortest_steps,reward_mean,reward_min,reward_max,planner_policy_return,planner_v_x0,planner_success_rate_50,planner_success_rate_100,planner_success_rate_200,planner_avg_return_50,planner_avg_return_100,planner_avg_return_200,greedy_success_rate_50,greedy_success_rate_100,greedy_success_rate_200,greedy_avg_return_50,greedy_policy_return,greedy_v_x0,greedy_v_gap,greedy_on_data_quality,solver_success_rate_50,solver_success_rate_100,solver_success_rate_200,solver_avg_return_50,solver_policy_return,solver_v_x0,solver_v_gap,solver_on_data_quality,final_lambda_norm,final_theta_bar_norm
374,ok,,39.30930899991654,cuda:5,1,42,8000,0.05,95% optimal-eps / 5% random,95_5,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.683676286180111,72,195,0.72,0.4875,300,48,348,0,False,nan,-0.09539000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0472106483338701,-0.10144687127438527,-1.014468712743853,0.019644361109511874,0.4022543294297076,0.0,0.0,0.0,-1.0707811907322595,-0.10444711598385134,-1.0444711598385137,0.05315675316956291,0.4648682036328954,0.6434258279128929,286845.9996736948
1965,ok,,41.706020733108744,cuda:4,1,42,12000,0.1,100% optimal-eps / 0% random,100_0,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.15704585198046,64,165,0.64,0.4125,112,24,136,7,True,24,-0.10009875000000007,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0472675956487534,-0.10143206011285447,-1.0143206011285448,0.01940238716915508,0.39592542125352764,0.0,0.0,0.0,-1.0921328271837916,-0.10565309377576501,-1.0565309377576504,0.06899178035073796,0.46787936722318,0.6053442091332848,218150.6037292892
2104,ok,,75.96849835896865,cuda:7,1,42,8000,0.7,80% optimal-eps / 20% random,80_20,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,12.917405965819965,68,264,0.68,0.66,32,312,344,4,True,24,-0.14348062500000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0472999430352659,-0.10545202639588554,-1.0545202639588556,0.05073100914057117,0.3311601719142615,0.0,0.0,0.0,-1.0904950493852203,-0.11111898757994614,-1.1111898757994616,0.06303085470282939,0.31689745217284265,0.16577861308581432,448943.78567082837
1137,ok,,40.54051414388232,cuda:0,1,42,2000,0.0,70% optimal-eps / 30% random,70_30,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7162588332167343,56,127,0.56,0.3175,12,36,48,16,False,nan,-0.11423750000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.047316602557328,-0.10523131651162361,-1.0523131651162363,0.04083224650696206,0.261363036719592,0.0,0.0,0.0,-1.1726216546643675,-0.1184961346043434,-1.1849613460434343,0.09960950398692375,0.42812267376207913,0.12759313028866973,262865.0009372972
358,ok,,42.22874079598114,cuda:5,1,42,4000,0.7,100% optimal-eps / 0% random,100_0,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,22.34986286132109,72,282,0.72,0.705,148,156,304,0,True,24,-0.12958625000000001,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0473450185580992,-0.10674537271330009,-1.0674537271330011,0.05549569398717294,1.16594335633201,0.0,0.0,0.0,-1.1237806819831235,-0.11457192656063228,-1.145719265606323,0.10833464888914246,1.166434408894556,0.16642052249413086,516080.7154920149
15,ok,,33.80365331401117,cuda:6,1,42,12000,0.1,100% optimal-eps / 0% random,100_0,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1493879465328565,10,28,0.1,0.07,0,0,0,56,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0475758072992511,-0.10738173749344268,-1.073817374934427,0.07536472464283542,0.07879427796109002,0.0,0.0,0.0,-1.449888685502945,-0.13760595482713484,-1.3760595482713487,0.33540770921553614,0.3386067765887512,0.1137036335330301,239627.04354812097
2290,ok,,34.429607660043985,cuda:1,1,42,12000,0.1,100% optimal-eps / 0% random,100_0,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1725843713328639,10,28,0.1,0.07,0,0,0,56,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0475758072992511,-0.10738173749344268,-1.073817374934427,0.07536472464283542,0.0785157862129973,0.0,0.0,0.0,-1.4623415790517398,-0.13908906715505565,-1.390890671550557,0.3437272367261311,0.3461481859015333,0.11197999229268024,237892.9569563889
1872,ok,,37.014875538880005,cuda:7,1,42,2000,0.05,50% optimal-eps / 50% random,50_50,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.8954606622112355,26,90,0.26,0.225,0,32,32,42,False,nan,-0.12085000000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.047577150126849,-0.10486517025908797,-1.04865170259088,0.05249031660258451,0.0965522748567742,0.0,0.0,0.0,-1.259872076613953,-0.12461397967471123,-1.2461397967471126,0.17737942495618997,0.3073268838997764,0.13241257768990347,198017.6118361012
754,ok,,40.69903978006914,cuda:1,1,42,8000,0.3,90% optimal-eps / 10% random,90_10,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7299775992654642,68,203,0.68,0.5075,44,72,116,4,False,nan,-0.10606000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0477975580028351,-0.10483753515638201,-1.0483753515638203,0.03957863740388917,0.2317941363080486,0.0,0.0,0.0,-1.1078077343826864,-0.11241259024327566,-1.1241259024327568,0.05609452732085705,0.24645764113061103,0.13021812818865333,275597.85628598934
2699,ok,,40.96721238689497,cuda:2,1,42,8000,0.2,90% optimal-eps / 10% random,90_10,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.013825411270168,64,215,0.64,0.5375,40,64,104,7,True,24,-0.10933000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0478179028866577,-0.10560353799444448,-1.056035379944445,0.04320724751626821,0.25018899174031506,0.0,0.0,0.0,-1.1209255898080661,-0.11521915457726536,-1.152191545772654,0.0661854580490624,0.26414571046320723,0.12884671807494855,332003.7741754677
3127,ok,,44.36179105984047,cuda:6,1,42,2000,0.0,60% optimal-eps / 40% random,60_40,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.516558139525924,63,158,0.63,0.395,12,36,48,8,False,nan,-0.11967750000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0479786420206718,-0.10722732164545991,-1.0722732164545994,0.060878432356856534,0.3619370040524457,0.0,0.0,0.0,-1.2734072107712442,-0.1367143037773885,-1.3671430377738851,0.19940627353089166,0.6034446020617933,0.13746851548050934,276454.92468179483
3033,ok,,34.775940052000806,cuda:0,1,42,4000,0.5,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.399297076952578,67,210,0.67,0.525,44,68,112,4,False,nan,-0.11082375000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0481683467637137,-0.10449001879519973,-1.0449001879519975,0.0500049771232228,0.3916878678324707,0.0,0.0,0.0,-1.1350653522703105,-0.11552510825247075,-1.1552510825247078,0.1537388322845587,0.41995282226454506,0.16027967614048824,296742.0850177882
162,ok,,41.228502658894286,cuda:1,1,42,2000,0.0,70% optimal-eps / 30% random,70_30,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.6133403827083486,20,68,0.2,0.17,0,12,12,47,False,nan,-0.10984000000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0482407451945743,-0.1054808045275881,-1.0548080452758812,0.0505335797936441,0.14179967117023953,0.0,0.0,0.0,-1.5631253293107312,-0.15481627014445276,-1.5481627014445278,0.5398996675914881,0.6594597810888929,0.12568893779640214,181977.55372770087
163,ok,,37.532732439925894,cuda:2,1,42,4000,0.0,70% optimal-eps / 30% random,70_30,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.4222247691743792,24,78,0.24,0.195,0,36,36,44,False,nan,-0.11384125000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0483176032710744,-0.10551784837869911,-1.0551784837869913,0.05099493576497873,0.13368073336687375,0.0,0.0,0.0,-1.3136277376735128,-0.13225100561963535,-1.3225100561963539,0.19454432913445238,0.3482900209830363,0.12425512862961219,206946.67906298972
1027,ok,,34.52578572393395,cuda:2,1,42,2000,0.1,95% optimal-eps / 5% random,95_5,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.6086933744254934,59,121,0.59,0.3025,32,12,44,11,False,nan,-0.10295000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0483516883541797,-0.10742002133615948,-1.074200213361595,0.0831203845038165,0.3162600660835799,0.0,0.0,0.0,-1.0460491938773675,-0.10869544549835143,-1.0869544549835146,0.1035839366392891,0.3787298412734526,0.1645958112829995,322867.9797759404
2934,ok,,32.65329561382532,cuda:5,1,42,8000,0.05,100% optimal-eps / 0% random,100_0,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.8069813123944751,70,116,0.7,0.29,108,20,128,0,False,nan,-0.09764625000000006,-0.345,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0483516883541797,-0.10746285266062029,-1.0746285266062032,0.08334303075670887,0.27649106882859414,0.0,0.0,0.0,-1.2816673585817453,-0.12850556483239092,-1.2850556483239095,0.323233912196967,0.4956705722545853,0.1853039345323759,411346.2774524545
3305,ok,,35.075052882079035,cuda:0,1,42,12000,0.1,95% optimal-eps / 5% random,95_5,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,6.127639102086888,72,241,0.72,0.6025,264,56,320,0,True,24,-0.09894083333333338,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0484122467941404,-0.10500464100358368,-1.050046410035837,0.03999200600562329,0.6089141634907446,0.0,0.0,0.0,-1.2620597816988788,-0.11974161457876387,-1.1974161457876389,0.21212848047884855,0.6448131374936151,0.49088783120795615,284033.106783965
3147,ok,,35.788139558862895,cuda:2,1,42,2000,0.3,60% optimal-eps / 40% random,60_40,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.103119773848605,69,224,0.69,0.56,24,76,100,3,False,nan,-0.145465,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.048450613971912,-0.10635101115836,-1.0635101115836003,0.051670715988777656,0.347512983696843,0.0,0.0,0.0,-1.1380767149253324,-0.1128184060870754,-1.1281840608707543,0.09931634480216828,0.39188293201445734,0.13968401044114315,323384.9258012417
1843,ok,,34.81936722993851,cuda:2,1,42,4000,0.2,60% optimal-eps / 40% random,60_40,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7311949978616679,25,92,0.25,0.23,0,48,48,43,False,nan,-0.11741375000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.048510377737063,-0.10562757487364034,-1.0562757487364036,0.05443805239093084,0.1265523804441857,0.0,0.0,0.0,-1.1638310510867134,-0.11553772811189296,-1.1553772811189298,0.12922349097711402,0.18947579664094763,0.1259694972093754,224248.1982857303
1829,ok,,52.619183785049245,cuda:4,1,42,8000,0.0,60% optimal-eps / 40% random,60_40,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.62265414785205,31,111,0.31,0.2775,0,72,72,38,False,nan,-0.10903312500000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0485156467694106,-0.10544269073888894,-1.0544269073888897,0.041959215639662956,0.1690856459284863,0.0,0.0,0.0,-1.1865827825804303,-0.12025883910879373,-1.2025883910879376,0.11484109567773432,0.19726337700633562,0.12839304016338998,207641.51259135455
1007,ok,,33.20420111878775,cuda:6,1,42,2000,0.7,100% optimal-eps / 0% random,100_0,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,8.699895700684266,66,219,0.66,0.5475,16,40,56,5,True,24,-0.12447000000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.048895094114937,-0.10567358648571461,-1.0567358648571463,0.06435238200810346,0.3983466760157733,0.0,0.0,0.0,-1.064135215667585,-0.1100018093886042,-1.1000180938860422,0.09701754015464277,0.4075692916640045,0.15467064675412243,343470.90457431856
414,ok,,37.738128480967134,cuda:5,1,42,8000,0.05,90% optimal-eps / 10% random,90_10,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,5.547771431443142,72,222,0.72,0.555,248,52,300,0,False,nan,-0.09776000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0490844922939166,-0.10171543658306832,-1.0171543658306834,0.02309728917440339,0.7918515421628167,0.0,0.0,0.0,-1.0654450172477954,-0.10674332126047696,-1.0674332126047699,0.07833833208601397,0.8015781610533506,0.6278742711919704,276936.6228983116
2791,ok,,70.07889655302279,cuda:6,1,42,1000,0.7,70% optimal-eps / 30% random,70_30,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,14.687851840236844,60,193,0.6,0.4825,0,41,41,10,False,nan,-0.171995,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0491509990476309,-0.10298669658092652,-1.0298669658092654,0.03152898903681704,0.5995740372757924,0.0,0.0,0.0,-1.079874974678946,-0.10782739594148787,-1.078273959414879,0.0861696475376509,0.5887443772705929,0.1695875444452214,382635.46135120856
2728,ok,,40.690496045164764,cuda:7,1,42,4000,0.05,80% optimal-eps / 20% random,80_20,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.1918131617452326,60,187,0.6,0.4675,12,44,56,11,True,24,-0.11160125000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0492554442395363,-0.1060484617772824,-1.0604846177728242,0.05700287023226786,0.34589792642356654,0.0,0.0,0.0,-1.1400465528334573,-0.11413113705706669,-1.1413113705706672,0.12794792210475825,0.3559020464242581,0.11974392302654985,326437.53209783154
3320,ok,,35.95871696691029,cuda:7,1,42,12000,0.5,95% optimal-eps / 5% random,95_5,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,7.648872812529462,72,284,0.72,0.71,204,256,460,0,True,24,-0.11865208333333335,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0492697025796647,-0.10661238560633934,-1.0661238560633937,0.05560999387036489,0.4785398140129654,0.0,0.0,0.0,-1.1246941217150375,-0.11468021712970723,-1.1468021712970726,0.12472357638611657,0.45427449119381597,0.16218902596617923,447654.30335906416
2742,ok,,34.29709599306807,cuda:5,1,42,2000,0.3,80% optimal-eps / 20% random,80_20,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.7621823655611624,49,144,0.49,0.36,0,12,12,20,False,nan,-0.11033000000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0493188444064427,-0.1050294055484425,-1.0502940554844253,0.05423869000763821,0.21885995793246096,0.0,0.0,0.0,-1.2879333848683296,-0.1259509334712198,-1.2595093347121982,0.22101523160729858,0.4983328980389292,0.1410670121865151,283121.2706563947
817,ok,,32.97971684997901,cuda:0,1,42,2000,0.05,70% optimal-eps / 30% random,70_30,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.8336128052108775,63,146,0.63,0.365,20,28,48,7,False,nan,-0.11609750000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0493213210361287,-0.1055233858993047,-1.0552338589930472,0.05173359126183887,0.2302550579489956,0.0,0.0,0.0,-1.2841915631075198,-0.1269097804250844,-1.2690978042508445,0.17947679822551943,0.4741020631997943,0.12811629520499868,228932.15039187408
1912,ok,,33.922904974082485,cuda:7,1,42,2000,0.05,20% optimal-eps / 80% random,20_80,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.6959633764644977,34,116,0.34,0.29,0,44,44,33,False,nan,-0.11954250000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0493313355590934,-0.10598219427398645,-1.0598219427398647,0.05720063985463428,0.16133454499154334,0.0,0.0,0.0,-1.3232239378712507,-0.13434089892550002,-1.3434089892550005,0.30427888634420747,0.48382262980532426,0.13564200839745258,208701.856772657
2562,ok,,32.67559828492813,cuda:1,1,42,2000,0.05,20% optimal-eps / 80% random,20_80,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.646013895382607,34,116,0.34,0.29,0,44,44,33,False,nan,-0.11954250000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0493313355590934,-0.10598079809356686,-1.0598079809356689,0.05718449856625424,0.16361690418890196,0.0,0.0,0.0,-1.338744145125435,-0.1341656772450105,-1.3416567724501052,0.3068968455500126,0.4844005520780117,0.13641015786996147,208794.96057451173
1069,ok,,41.22315977490507,cuda:4,1,42,8000,0.1,90% optimal-eps / 10% random,90_10,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.6710172211825312,71,221,0.71,0.5525,120,68,188,1,True,24,-0.10437000000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0495297771420136,-0.10583284551755287,-1.058328455175529,0.04459806253987937,0.3127938446422769,0.0,0.0,0.0,-1.2593169015290173,-0.12537167013784414,-1.2537167013784416,0.24857006031588874,0.3872129862953972,0.12184953451739294,322792.11240320845
2404,ok,,40.004113300004974,cuda:3,1,42,8000,0.05,80% optimal-eps / 20% random,80_20,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.3189924299907683,30,107,0.3,0.2675,0,32,32,38,False,nan,-0.10456937500000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0495754948483331,-0.10523124060246405,-1.0523124060246407,0.0408309808996119,0.11011366632929342,0.0,0.0,0.0,-1.2658736688281957,-0.1266470168821789,-1.2664701688217892,0.1985266196415608,0.2268945649959474,0.12662974606980626,201979.4251154053
177,ok,,39.01058195508085,cuda:0,1,42,2000,0.2,70% optimal-eps / 30% random,70_30,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.528055486104715,23,83,0.23,0.2075,0,8,8,44,False,nan,-0.10839750000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0496051131490618,-0.10527089133526557,-1.052708913352656,0.04128938549626266,0.17592266829424621,0.0,0.0,0.0,-1.146437332414127,-0.11813646348285689,-1.1813646348285691,0.07901968890318346,0.20906968616580884,0.1311946851110536,214447.48697154224
663,ok,,33.71707889181562,cuda:6,1,42,4000,0.1,100% optimal-eps / 0% random,100_0,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.2700016676824928,47,73,0.47,0.1825,24,4,28,21,False,nan,-0.09844000000000006,-0.345,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0496605609169776,-0.10786046074899455,-1.0786046074899458,0.08470547946173192,0.16268068569734923,0.0,0.0,0.0,-1.3609309644786862,-0.13318112802608945,-1.3318112802608948,0.3588949750521873,0.4208689742928751,0.11441930981903138,265741.36311161285
2772,ok,,38.30048950598575,cuda:3,1,42,2000,0.1,70% optimal-eps / 30% random,70_30,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.444256021677698,53,162,0.53,0.405,16,24,40,17,True,24,-0.11144750000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0498776479276166,-0.10493719948320968,-1.049371994832097,0.054007829659375985,0.22825822278921376,0.0,0.0,0.0,-1.173963047678585,-0.1181758578719732,-1.1817585787197322,0.09853220374636153,0.3072735156632456,0.14504658408715293,275196.2871078558
1725,ok,,60.06211536703631,cuda:4,1,42,12000,0.2,90% optimal-eps / 10% random,90_10,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.3597336550875854,24,85,0.24,0.2125,0,44,44,44,False,nan,-0.10440041666666673,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0498907084496094,-0.10536936470100458,-1.053693647010046,0.05259721529898366,0.07080730723331596,0.0,0.0,0.0,-1.1789667978994338,-0.11820479816182496,-1.1820479816182499,0.1700987970049968,0.180887659374682,0.12465887879651034,218906.8221404483
243,ok,,34.2736168820411,cuda:2,1,42,4000,0.0,50% optimal-eps / 50% random,50_50,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.746696647609386,26,97,0.26,0.2425,0,69,69,42,False,nan,-0.12432750000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0499447134375561,-0.10595554804797183,-1.0595554804797185,0.05602208645915732,0.16257737585613197,0.0,0.0,0.0,-1.1708052526673134,-0.1163610824512656,-1.1636108245126562,0.12401068091666019,0.21314432951257375,0.13276486165117501,212282.04673578136
447,ok,,34.35150523087941,cuda:6,1,42,2000,0.0,80% optimal-eps / 20% random,80_20,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.687122779993264,71,208,0.71,0.52,80,32,112,0,True,24,-0.10681000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0499985093159905,-0.10398288742345911,-1.0398288742345914,0.04773095045384392,0.5070787571504995,0.0,0.0,0.0,-1.0370142457730294,-0.10429562262392386,-1.042956226239239,0.04939350671411816,0.5488769671604561,0.4923946415618547,284962.1147208443
1780,ok,,35.70678730215877,cuda:3,1,42,12000,0.7,80% optimal-eps / 20% random,80_20,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.352965036516415,41,138,0.41,0.345,0,121,121,28,False,nan,-0.11196958333333337,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.050040612888112,-0.10740239188659721,-1.0740239188659724,0.06372222527040437,0.2371834861631925,0.0,0.0,0.0,-1.1512470680478624,-0.11856156297575726,-1.1856156297575728,0.10881559776225423,0.28550677482664544,0.1496249578589701,275715.9135361939
