run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,steps,lambda_entropy,eta,lr_value,lr_rho,lr_policy,tau,rollout_length,batch_size,device,torch_threads,last_objective,last_primal_mse,last_dual_mse,last_theta_grad_norm,last_beta_grad_norm,last_policy_grad_norm
838,SBEED,12000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.942958667018306,0.2990164285312484,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1950708472992464,0.9085100678334247,-1.1147065745783575,0.01,-1.1115183099308064,0.8265751349020073,124.33804886299185,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.246688699814256,0.3475688625921293,4.594257562406385,0.4688845794573255,0.1529934541362051,0.0009680527246584869
841,SBEED,4000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.104660355234326,0.4465616932055649,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.4948127528738968,1.1409280393214019,-1.2338032478344896,0.01,-1.2319096482927598,1.060459010104235,119.65874890604755,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.1714768176168775,0.3785984515558367,4.550075269172714,0.4523726189240386,0.14722917708656566,0.0013025138654623228
842,SBEED,8000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.365641172362398,0.6567548871599429,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.4375742598725318,1.050086330233066,-1.1927262351190115,0.0,-1.1734312776976483,0.9345595202516466,122.66355486400425,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.1987183947972255,0.3646449330701021,4.563363327867328,0.4530470914382564,0.14380732136029184,0.0008359877073771193
839,SBEED,16000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.230877373093153,0.30869991001739067,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2285712681102898,0.9229499896218578,-1.1312496970021173,0.01,-1.1111997225158181,0.8306190992865086,129.22186493105255,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.202612454263474,0.3680202048384256,4.5706326591019,0.45420502233391546,0.15050665401522934,0.0010034146700096099
840,SBEED,20000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.515442208144665,0.46674335620882484,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2103385752567666,0.9177349688956824,-1.1216894030684543,0.01,-1.1294170503682428,0.8385935368158595,129.370882135001,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.20650319979759,0.36644496561888756,4.572948165416477,0.4510401403451626,0.14775845631445683,0.0009650582369434783
843,SBEED,12000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.393614864737405,0.5512081669990291,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.4077323028293878,1.055851893404789,-1.1690190509398029,0.01,-1.1607311283201946,0.9257367918174438,124.35448336100671,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.2594388672097105,0.341510568191152,4.600949435400863,0.4626924211009521,0.14507372588220413,0.0007865489302744694
844,SBEED,16000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.328468108875869,0.6005809714152834,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3724154441460656,1.0365671144819877,-1.14845903117487,0.0,-1.1548946963022502,0.9072029615632493,123.12528818298597,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.274337772964322,0.33531809796469497,4.609655870929017,0.4657881135087211,0.14538199338163008,0.0007829295273398408
845,SBEED,20000,0.5,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.5288315233586,0.5374387796956955,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3708223985482202,1.0472831714103146,-1.1425479070963518,0.01,-1.145593049718945,0.8991938678079723,128.10280871897703,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.274196166289837,0.34024573684802867,4.614441903137865,0.4643558323554404,0.14412826418127117,0.0007289513417797638
846,SBEED,4000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,ok,,8.589498270542906,1.6314782744535017,1.5118976206207984,-1.7412080755407364,0.0,-1.7412080755407373,1.5936280743691944,1.3909923364301302,1.230626625569908,-1.1358753970622164,0.0,-1.1862421749392433,1.0235679305824987,122.03987015294842,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.403130558214663,0.32615961645586355,4.729290174670527,0.4781694140080648,0.14587667006415816,0.0011056748251646463
847,SBEED,8000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,ok,,8.538633226320494,1.1114386325400958,0.5816988964490548,-0.9948462247926807,0.0,-1.0000000000000004,0.4076951535040154,1.4091173524268532,1.2483864916620937,-1.13009772863812,0.0,-1.1387322182490816,0.9809091372051142,128.60154031397542,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.379129282912683,0.3313821450377383,4.710511427950421,0.47914650273570314,0.1442831782539388,0.0009568682752610588
848,SBEED,12000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,ok,,8.223241585497457,1.1752683150841454,0.5816988964490548,-0.9948462247926807,0.0,-1.0000000000000004,0.4076951535040154,1.4042594865730518,1.249890103529956,-1.1230598385591093,0.0,-1.1348662592474033,0.9714848304327601,127.55925667396514,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.397784970039634,0.3190487139314153,4.71683368397105,0.4914244854056204,0.1461798805234851,0.0008186669426113129
849,SBEED,16000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,ok,,8.16685870881345,1.1441970630313087,0.5816988964490548,-0.9948462247926807,0.0,-1.0000000000000004,0.4076951535040154,1.3961575104980661,1.2180711256859384,-1.128268104906868,0.0,-1.1481682428235533,0.9737261796018593,127.13213319599163,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.382548810516199,0.32522017470354686,4.7077689852197455,0.48173936131806905,0.14341329488266577,0.0006817221825298033
850,SBEED,20000,0.7,40% optimal-eps / 60% random,40_60,random,3,42,ok,,8.09611933676585,1.0925772317945022,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3959024616838829,1.2009461398160572,-1.118818085412321,0.0,-1.154222576737416,0.9810983771809891,127.15256414399482,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.364490717249766,0.3306684980068009,4.6951592152565675,0.47297677764183177,0.1412665296728822,0.0006523830782961819
851,SBEED,4000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.884812833528836,0.585052908487446,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.0807215445388716,0.8403390763988831,-1.1440326578479034,0.01,-1.178606122242886,0.8313216918736499,123.27958232996752,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.414823046421769,0.2869377932038425,4.701760839625611,0.4958235086103265,0.1559786056138404,0.0021021785579552255
852,SBEED,8000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.068389203430243,0.8182596219569052,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1569161491234308,0.92292787766519,-1.106329992226768,0.01,-1.1389202286565825,0.8774922449562482,120.00262311496772,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.2927515885136645,0.31570189846224167,4.608453486975906,0.4819858147589033,0.15173149330590696,0.0021603272673268972
853,SBEED,12000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.113683332487861,0.7001812956817489,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.158226336108428,0.8963090540212817,-1.1322252988461465,0.0,-1.1483529210235734,0.8706093915813247,125.14747705805348,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.299605239577187,0.3175903343738003,4.617195573950988,0.4736529993232017,0.14923842735509207,0.0016331641903948612
854,SBEED,16000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.416067478086841,0.7037056456953018,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1476612741943835,0.8968661167683712,-1.160461763141852,0.0,-1.1562089861973341,0.8690746601305702,127.5991210169741,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.289123059308519,0.3252306977992806,4.6143537571078,0.4698503480021763,0.15239335638689114,0.0015033357741532733
857,SBEED,8000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.655255533241091,0.8912964614248438,0.03747308848670385,-0.9948462247926807,0.0,-1.0000000000000002,0.03545175247861003,1.2517584887253306,1.0139886045859423,-1.0999588759852938,0.0,-1.0749234345888932,0.819855371613007,122.35992137901485,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.322414692993984,0.33560010346990454,4.658014796463889,0.479043787226251,0.14628996989094212,0.0008921495191526762
855,SBEED,20000,0.0,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.580727587052552,0.7937636729767851,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1389281404911669,0.9008851885677728,-1.134222962845137,0.01,-1.1531201563951916,0.8619988394102558,128.8244732870371,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.292254070439077,0.3236284625550531,4.61588253299413,0.4729586901679343,0.15610122451216205,0.001502822468944876
856,SBEED,4000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,ok,,6.00242566661036,0.6518941347906456,0.03747308848670385,-0.9948462247926807,0.0,-1.0000000000000002,0.03545175247861003,1.186320415876933,0.9585777204217859,-1.108052557988744,0.0,-1.0784810925928188,0.8130447873449822,127.07513614097843,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.266468095697386,0.3403596474992415,4.606827743196627,0.4866969631706718,0.15325314005826507,0.0017102393651476009
858,SBEED,12000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.069158015986538,0.6131941314301493,0.03747308848670385,-0.9948462247926807,0.0,-1.0000000000000002,0.03545175247861003,1.2545185660546547,1.0209811765373884,-1.108183266270723,0.0,-1.0878992018708842,0.8236597487786828,127.762039239984,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.346415199757355,0.3290283380640745,4.67544353782143,0.47432457653312193,0.1444891134580289,0.0008169930183424964
859,SBEED,16000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.3353983299366465,0.6065814915819383,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.242971237502908,0.9835714861255898,-1.123941015904706,0.0,-1.1128955182657834,0.8255729319588587,127.37183734501014,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.311841812750581,0.34130636419141447,4.653148176941995,0.46524783780583373,0.14299303120004658,0.0008776795639162492
860,SBEED,20000,0.1,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.20005257409192,0.6937869150314856,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2472666013525915,0.9955210223966251,-1.1274145487010991,0.0,-1.1103788901102911,0.8288010991434336,124.51359017397044,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.3087857825844145,0.3418113138055918,4.6505970963900065,0.46812047806621004,0.14354188034229923,0.000858383554084475
861,SBEED,4000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.642031056756252,1.1397033868577717,0.4701974118708526,-0.9948462247926807,0.0,-1.0000000000000002,0.3722434010254053,1.402632857484671,1.164178134822299,-1.0901325984066152,0.0,-1.1022121955616402,0.9583462096696157,126.47081035695737,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.337959079931867,0.3166416011013804,4.654600681033248,0.4658303605316264,0.14274596735857306,0.001306942432937705
862,SBEED,8000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.5708875161269,0.29932136827141087,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.4072722795608474,1.1597646192371687,-1.0934255917538698,0.0,-1.126542383597433,0.9587838466696983,124.21185654000146,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.312821582817152,0.327067563807443,4.639889146624595,0.46247372279092597,0.1397915160846401,0.0009305134265167293
865,SBEED,20000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.8679507883413144,0.25273537839088367,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3600210316539294,1.0654116517006682,-1.13804383291398,0.0,-1.1461464829696815,0.9265340826122767,123.08774934202665,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.281283174770285,0.34301868344720876,4.6243018582174935,0.452970058651264,0.137992032837619,0.0008128555628606725
863,SBEED,12000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.711180747857586,0.37572611918453686,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3725562425196502,1.0909994460864059,-1.1104848080838292,0.0,-1.1341258470474873,0.9200720587319162,126.30908346100478,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.3106023717707345,0.3304967016300628,4.641099073400797,0.4688248328613071,0.14156049673552173,0.0008685691313954007
864,SBEED,16000,0.3,20% optimal-eps / 80% random,20_80,random,3,42,ok,,7.933954440787025,0.40507825340695125,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3302430396279947,1.057530683893241,-1.110775307128185,0.0,-1.1382175090712061,0.9109679449840067,129.06928367703222,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.323942063798827,0.3331700727756846,4.657112136574512,0.46595654853722746,0.14079058107560805,0.0008130043919293304
866,SBEED,4000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.184839257654936,1.6035232812111204,1.9273085361399853,-0.9948462247926807,0.0,-1.0000000000000002,1.191456763479068,1.4088080006084178,1.3458855642540715,-1.1137813607352818,0.0,-1.1249015487388394,1.0771077805393388,127.07578002102673,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.467803045653038,0.277241253157133,4.74504429881017,0.5029200281542048,0.14975212308047883,0.0011754035261185467
868,SBEED,12000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.713957628483259,1.1988041613050344,0.02506817458257215,-0.9948462247926807,0.0,-1.0000000000000002,0.017725876239305008,1.4162250759811563,1.2082744866564274,-1.1654435222754123,0.0,-1.1809944492160946,1.0243476849972366,124.11062832799507,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.351358751561031,0.32676792612127314,4.678126677682304,0.46709806651682717,0.13868930852524028,0.000641132708785061
867,SBEED,8000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.15149775199112,0.7908433753541885,0.02506817458257215,-0.9948462247926807,0.0,-1.0000000000000002,0.017725876239305008,1.4161520251132727,1.2505047155208675,-1.143081683366361,0.0,-1.154486807798604,1.0399020913901744,127.45975673495559,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.395968433743935,0.31100542106853246,4.7069738548124676,0.4832148183842343,0.14370844819798728,0.0006606622589892842
869,SBEED,16000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.756640807628548,0.9476765421321196,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3992253906534884,1.1849946420311495,-1.1517712200962567,0.0,-1.1719440536306756,1.0080266391549637,127.5969312809757,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.353458987020252,0.32737067150775206,4.680829658528004,0.4646310063306371,0.1381704074829153,0.0006066664867320397
870,SBEED,20000,0.5,20% optimal-eps / 80% random,20_80,random,3,42,ok,,8.484923759219376,1.3089945041055402,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.404562521546964,1.1599281486854431,-1.1392030994953684,0.0,-1.1541715506460857,0.9745002697549933,127.41883968800539,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.359757565657284,0.3261214711129077,4.685879036770191,0.46509588404116775,0.1382933877214446,0.0005691940255587229
871,SBEED,4000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,ok,,13.395541016394406,0.7484162502525192,0.7513669809612666,-0.9948462247926807,0.0,-1.0000000000000002,0.44976346313919535,1.3297032696628859,1.1978400848388722,-1.1692268293525465,0.0,-1.1895446756810855,0.9739310737002136,124.71673708502203,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.534316614342879,0.25339895788909594,4.787715572231975,0.5141440342831655,0.15227901672816427,0.001379657556209861
873,SBEED,12000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,ok,,11.128223499328518,1.0821842574525995,0.17580342806757257,-0.9948462247926807,0.0,-1.0000000000000002,0.21271051487166015,1.3869522615074068,1.1881075066251936,-1.1041052241006488,0.0,-1.1485904473582123,0.9240272453150871,123.30757550202543,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.494467243501395,0.2776643259385404,4.772131569439936,0.48763476929298694,0.14291083353883208,0.0005748691296806319
872,SBEED,8000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,ok,,11.40693271786234,0.6475487785985035,0.37964845492909377,-0.9948462247926807,0.0,-1.0000000000000002,0.3367916485467953,1.373572369600153,1.232424515716927,-1.099135213128519,0.0,-1.1420480836232747,0.9516245185990846,127.88579180993838,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.534557316170471,0.261586850249374,4.796144166419845,0.4947202608118937,0.14538900035406538,0.0007283971194618549
874,SBEED,16000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,ok,,10.289495335997392,1.2058615858930777,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,1.4129489064315248,1.2224523031518049,-1.1010056219039157,0.0,-1.1660273632576157,0.9496886849542137,129.3877525780117,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.484812008065128,0.280714136872966,4.765526144938094,0.49267005628664484,0.14413161630742552,0.000498397889939232
875,SBEED,20000,0.7,20% optimal-eps / 80% random,20_80,random,3,42,ok,,10.28396952217626,0.7095196939482725,0.03747308848670385,-0.9948462247926807,0.0,-1.0000000000000002,0.03545175247861003,1.4601612257864023,1.264993909239333,-1.136471916658983,0.0,-1.1744891410381624,0.9948882465118992,127.29707250802312,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.454849469615752,0.2881565638874311,4.743006033503183,0.48482688083481446,0.1421589738680713,0.0005111638305906943
876,SBEED,4000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,ok,,12.55302813352981,1.6340565474222284,1.3076091671941001,-0.9948462247926807,0.0,-1.0000000000000002,0.5758011450366545,1.5874128908561649,1.439136163156466,-1.1191430914280012,0.0,-1.178506377719147,1.0490489483402818,125.78517567896051,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.490772398375556,0.28252643121007737,4.773298829585634,0.5163405441860416,0.15298906563410172,0.0010170037854666787
877,SBEED,8000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,ok,,11.90752991054329,1.513697485989473,1.131627418424478,-0.9948462247926807,0.0,-1.0000000000000002,0.5217670763297347,1.504330019165693,1.3569680740719523,-1.1323452343352338,0.0,-1.1551520845102492,1.0041926592254315,127.40717535599833,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.526617374130878,0.2700448564456075,4.796662230576485,0.5156053009276526,0.15081346463703907,0.0006878894741266519
878,SBEED,12000,0.0,0% optimal-eps / 100% random,0_100,random,3,42,ok,,13.078851206778076,1.5836594548761445,1.4354857699147172,-0.9948462247926807,0.0,-1.0000000000000002,0.726246060741979,1.4664099870320222,1.3145415048795919,-1.092392647549303,0.0,-1.170135043610028,0.9709950381929342,128.198892401997,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.5413681147970895,0.26038389190858524,4.801752006705675,0.5079162424049614,0.14787455007540845,0.0005174969329579911
