critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction,run_idx
closed_form,0.0001,0.01,1e-10,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,9.699336391000543,0.0,-0.9948462247926807,-1.0009319298916473,1.483195440519861,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.10031480676913203,0.10031480676913203,-0.08812918152073648,-0.08894412067924805,40.3717514733151,24.531471215312866,0.00015190402750554563,9.976861086587057e-05,0.0001875418171976476,-8.781421755947919e-05,0.0015203783195392824,0.10200000000000001,136
closed_form,0.0003,0.03,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,9.840583130018786,0.0,-0.9948462247926807,-1.0005380427563557,2.1000881918946663,0.0,-0.9948462247926807,-1.0000000000000002,2.1044893565830263,-0.10070710507418955,0.10070710507418955,-0.06017628747132743,-0.10016847909263808,48.9850129864088,42.287494756961394,0.00021629641234031686,0.0002771215958718526,0.0005682500556533517,0.0002001508478336145,0.0008263290481944563,0.10200000000000001,421
closed_form,0.0003,0.01,1e-10,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,9.850838202983141,0.0,-0.9948462247926807,-1.000626843981446,1.375639437720947,0.0,-0.9948462247926807,-1.0000000000000002,1.380810628805826,-0.10057042862526773,0.10057042862526773,-0.09813758159717782,-0.09838978575690184,38.90019226615868,27.306070106350848,9.735923592855648e-05,0.0002997574246119666,0.00046497289906134465,3.5559973481789695e-05,0.0012701076051097983,0.10200000000000001,382
closed_form,0.0001,0.03,1e-08,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,9.8862091320334,0.0,-0.9948462247926807,-1.000114315954003,2.5548566780004967,0.0,-0.9948462247926807,-1.0000000000000002,2.5561417180306263,-0.1005251720960057,0.1005251720960057,0.03509718524312638,-0.10052480008891393,52.081087802011254,52.09610386635533,4.144595909870447e-05,7.695335566094782e-05,0.00033288840625794367,7.556061384869494e-05,0.0003333186485256683,0.10200000000000001,177
closed_form,0.0003,0.03,1e-06,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,9.921041433000937,0.0,-0.9948462247926807,-1.0010417103924023,2.7670999737717428,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.02354177106899638,-0.02354177106899638,4.4399583553452775,0.023550214117760787,51.47664407026269,53.78742679617207,0.0011850398842205307,-0.001974905174845669,0.00847125200563996,-0.0019758631770310253,0.008471326894561738,0.10200000000000001,427
closed_form,0.0003,0.003,1e-08,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,9.993492796027567,0.0,-0.9948462247926807,-1.0029225728445903,1.9077309289493574,0.0,-0.9948462247926807,-1.0000000000000002,1.9396659163559464,-0.10112892676975574,0.10112892676975574,-0.06412168360236789,-0.1010534048347529,47.073381798454854,26.46456401253649,0.0005800438733755988,0.00027629533708595634,0.0006558464382592119,0.00021614826142506784,0.0007106773159138056,0.10200000000000001,352
closed_form,0.0003,0.03,1e-10,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,10.052985818998422,0.0,-0.9948462247926807,-1.0001434011382,1.4919176741551148,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.10040843977915957,0.10040843977915957,-0.10012914482938923,-0.10040771464735854,40.882990446099136,38.548830433983255,2.3671602956746446e-05,0.00029978017469716166,0.00038292115602417935,0.00029792853262285965,0.00038492819142554657,0.10200000000000001,417
closed_form,0.0003,0.1,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,10.058478023973294,0.0,-0.9948462247926807,-1.0000723395433533,2.104120079135365,0.0,-0.9948462247926807,-1.0000000000000002,2.1044893565830263,-0.10064784478144337,0.10064784478144337,-0.059952318538093,-0.10064717013270677,49.413470791645736,53.965257580768416,2.149201332193014e-05,0.00027722887811926743,0.0005631756000698689,0.0002745146934109085,0.0005648619952447072,0.10200000000000001,456
closed_form,0.0001,0.01,1e-10,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,10.069002719013952,0.0,-0.9948462247926807,-1.0003419773978162,1.4925772346074555,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.10024592672482266,0.10024592672482266,-0.09938373009720969,-0.10024068196972583,41.399320586602194,31.75164595321276,5.630185057776191e-05,9.978055366658462e-05,0.00018095668590762545,9.48058974382307e-05,0.0001864457680709043,0.10200000000000001,139
closed_form,0.0003,0.01,1e-06,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,10.100268098001834,0.0,-0.9948462247926807,-1.0056479517958874,2.759927822559966,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.022828548233350787,-0.022828548233350787,4.417355898939967,0.022874029921358563,51.3487012631397,42.497029001543844,0.006402518545727505,-0.001980739135672502,0.008460847977801843,-0.001985872705743651,0.008461252449882356,0.10200000000000001,392
