alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,1e-05,0.1,2000,0.06,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.552692697994644,0.4,-0.7619505892357826,-0.5179947299542235,2.5413063885964173,0.76,-0.3580287511120218,1.6005558544555907,1.0938435791911827,-87.0376638875969,-727.1273899923012,58.75924520272976,-87.05466991578305,908.5840298117323,9.654929810682926,152.21885571455223,1.1736624083400196,733
0.0005,3e-05,0.2,2000,0.03,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.37881888495758,0.37,-0.7642926708197811,-0.6161578906635973,2.4609209731632613,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-13.711540483358931,-131.11017610271227,1.87968959863695,-13.730569312353111,123.62420290791384,11.94786782233232,29.771500344314088,0.07867017855028877,1840
0.0005,1e-05,0.05,1000,0.06,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,17.626424660993507,0.32,-0.7705991283199564,-0.7951693634000322,2.699056935256616,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-69.26370695440465,-78.05945843083265,2.7529082133623834,-69.2505659878789,781.4739490985127,44.69594239627618,363.53732424016795,2.632249678253726,254
0.0005,3e-05,0.05,2000,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,25.79942700799438,0.31,-0.7724619186610578,-0.7253373572460665,2.6176138356003076,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-24.627394273546894,-188.20633962554422,6.747838625607532,-24.62044656507132,337.5914702208878,5.586272253960672,39.22620234682175,0.659588406112192,1237
0.0005,3e-05,0.05,1500,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,20.147788080008468,0.24,-0.8143283381669526,-0.7928981524579533,2.661636745356022,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-20.457385205182355,-305.1169446803878,4.659460317675532,-20.46983675225482,294.71133938071097,8.413227323969037,8.916080597940981,0.24729450935402864,1142
0.0005,3e-05,0.05,1500,0.03,5,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,25.633852438011672,0.21,-0.8258250323866804,-1.0831084400375106,3.1690972591021076,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-44.82534377559661,-644.8249378591759,31.904062509809737,-44.85538649562409,510.64308872962545,25.220780478926176,26.788359896129464,0.3951030814543563,1163
0.0005,3e-05,0.1,2000,0.03,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.50995440297993,0.19,-0.8351943963126611,-0.9485293511077311,2.8871298029078543,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-10.02181759439258,-108.53231627461369,3.2093488200788434,-10.040343293381056,109.59336297374651,5.060738517557072,9.046469619698343,0.2864362170760952,1552
0.0005,1e-05,0.05,1500,0.06,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,25.36335011801566,0.09,-0.8723569787128763,-1.1736946777277348,3.3121743438199243,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-22.57088381777791,-116.36820680382795,9.866695863988115,-22.568990546962723,170.77840197956226,5.433273304520995,13.707751087805137,0.18722092533025939,357
0.001,1e-05,0.05,2000,0.06,5,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.55329003499355,0.08,-0.8789639823389502,-1.4711967469709348,4.007079290946779,0.76,-0.3580287511120218,1.6006398785818914,1.0936195428859798,-16.86218539328073,-174.8432874295031,10.93355062141616,-16.87611234862638,146.9584803063604,4.710157142667782,13.33375740453466,0.1452963045061684,2179
0.0005,3e-05,0.05,1500,0.03,3,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,19.957685227011098,0.07,-0.8813178172064551,-1.4249411397055358,4.004272460242384,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-8.36148932036686,-109.64362849173284,7.314699408279648,-8.378847941575742,106.68268598092317,2.5736611093251933,6.3461855163728185,0.04247930405241754,1148
