run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
433,grid,2.9789210101547896,0.01,0.1,0.1,2000,1.0,20.0,2.9789210101547896
434,grid,0.9055872099999999,0.01,0.1,0.1,2000,5.0,100.0,0.9055872099999999
435,grid,-0.1234373808188618,0.01,0.1,0.1,2000,20.0,400.0,-0.1234373808188618
436,grid,1.5595206594073514,0.01,1.0,0.1,2000,0.1,2.0,1.5595206594073514
437,grid,2.5818386149529298,0.01,1.0,0.1,2000,0.5,10.0,2.5818386149529298
438,grid,2.320213851780461,0.01,1.0,0.1,2000,1.0,20.0,2.320213851780461
439,grid,0.31981065718113816,0.01,1.0,0.1,2000,5.0,100.0,0.31981065718113816
440,grid,0.9918737210841382,0.01,1.0,0.1,2000,20.0,400.0,0.9918737210841382
441,grid,1.6788695948254493,0.01,10.0,0.1,2000,0.1,2.0,1.6788695948254493
442,grid,1.5595206594073514,0.01,10.0,0.1,2000,0.5,10.0,1.5595206594073514
443,grid,1.7674242585517628,0.01,10.0,0.1,2000,1.0,20.0,1.7674242585517628
444,grid,2.5613921422282293,0.01,10.0,0.1,2000,5.0,100.0,2.5613921422282293
445,grid,0.7205357780341088,0.01,10.0,0.1,2000,20.0,400.0,0.7205357780341088
446,grid,1.6788695948254493,0.01,100.0,0.1,2000,0.1,2.0,1.6788695948254493
447,grid,1.5595206594073514,0.01,100.0,0.1,2000,0.5,10.0,1.5595206594073514
448,grid,1.5595206594073514,0.01,100.0,0.1,2000,1.0,20.0,1.5595206594073514
449,grid,1.4894227586832751,0.01,100.0,0.1,2000,5.0,100.0,1.4894227586832751
450,grid,1.9771570034901156,0.01,100.0,0.1,2000,20.0,400.0,1.9771570034901156
451,grid,1.6788695948254493,0.1,0.01,1e-06,2000,0.1,20.0,1.6788695948254493
452,grid,1.6788695948254493,0.1,0.01,1e-06,2000,0.5,100.0,1.6788695948254493
453,grid,1.6788695948254493,0.1,0.01,1e-06,2000,1.0,200.0,1.6788695948254493
454,grid,1.4894227586832751,0.1,0.01,1e-06,2000,5.0,1000.0,1.4894227586832751
455,grid,1.4594947799392524,0.1,0.01,1e-06,2000,20.0,4000.0,1.4594947799392524
456,grid,1.6788695948254493,0.1,0.1,1e-06,2000,0.1,20.0,1.6788695948254493
457,grid,1.6788695948254493,0.1,0.1,1e-06,2000,0.5,100.0,1.6788695948254493
458,grid,1.6788695948254493,0.1,0.1,1e-06,2000,1.0,200.0,1.6788695948254493
459,grid,1.4894227586832751,0.1,0.1,1e-06,2000,5.0,1000.0,1.4894227586832751
460,grid,1.4594947799392524,0.1,0.1,1e-06,2000,20.0,4000.0,1.4594947799392524
461,grid,1.6788695948254493,0.1,1.0,1e-06,2000,0.1,20.0,1.6788695948254493
462,grid,1.6788695948254493,0.1,1.0,1e-06,2000,0.5,100.0,1.6788695948254493
463,grid,1.6788695948254493,0.1,1.0,1e-06,2000,1.0,200.0,1.6788695948254493
464,grid,1.4894227586832751,0.1,1.0,1e-06,2000,5.0,1000.0,1.4894227586832751
465,grid,1.4594947799392524,0.1,1.0,1e-06,2000,20.0,4000.0,1.4594947799392524
466,grid,1.6788695948254493,0.1,10.0,1e-06,2000,0.1,20.0,1.6788695948254493
467,grid,1.6788695948254493,0.1,10.0,1e-06,2000,0.5,100.0,1.6788695948254493
468,grid,1.6788695948254493,0.1,10.0,1e-06,2000,1.0,200.0,1.6788695948254493
469,grid,1.4894227586832751,0.1,10.0,1e-06,2000,5.0,1000.0,1.4894227586832751
470,grid,1.4594947799392524,0.1,10.0,1e-06,2000,20.0,4000.0,1.4594947799392524
471,grid,1.6788695948254493,0.1,100.0,1e-06,2000,0.1,20.0,1.6788695948254493
472,grid,1.6788695948254493,0.1,100.0,1e-06,2000,0.5,100.0,1.6788695948254493
473,grid,1.6788695948254493,0.1,100.0,1e-06,2000,1.0,200.0,1.6788695948254493
474,grid,1.4894227586832751,0.1,100.0,1e-06,2000,5.0,1000.0,1.4894227586832751
475,grid,1.4594947799392524,0.1,100.0,1e-06,2000,20.0,4000.0,1.4594947799392524
476,grid,1.6788695948254493,0.1,0.01,1e-05,2000,0.1,20.0,1.6788695948254493
477,grid,1.5595206594073514,0.1,0.01,1e-05,2000,0.5,100.0,1.5595206594073514
478,grid,1.4894227586832751,0.1,0.01,1e-05,2000,1.0,200.0,1.4894227586832751
479,grid,1.5360331843256032,0.1,0.01,1e-05,2000,5.0,1000.0,1.5360331843256032
480,grid,2.579744986339835,0.1,0.01,1e-05,2000,20.0,4000.0,2.579744986339835
481,grid,1.6788695948254493,0.1,0.1,1e-05,2000,0.1,20.0,1.6788695948254493
482,grid,1.5595206594073514,0.1,0.1,1e-05,2000,0.5,100.0,1.5595206594073514
483,grid,1.4894227586832751,0.1,0.1,1e-05,2000,1.0,200.0,1.4894227586832751
484,grid,1.5360331843256032,0.1,0.1,1e-05,2000,5.0,1000.0,1.5360331843256032
485,grid,2.579744986339835,0.1,0.1,1e-05,2000,20.0,4000.0,2.579744986339835
486,grid,1.6788695948254493,0.1,1.0,1e-05,2000,0.1,20.0,1.6788695948254493
487,grid,1.5595206594073514,0.1,1.0,1e-05,2000,0.5,100.0,1.5595206594073514
488,grid,1.4894227586832751,0.1,1.0,1e-05,2000,1.0,200.0,1.4894227586832751
489,grid,1.5360331843256032,0.1,1.0,1e-05,2000,5.0,1000.0,1.5360331843256032
490,grid,2.579744986339835,0.1,1.0,1e-05,2000,20.0,4000.0,2.579744986339835
491,grid,1.6788695948254493,0.1,10.0,1e-05,2000,0.1,20.0,1.6788695948254493
492,grid,1.5595206594073514,0.1,10.0,1e-05,2000,0.5,100.0,1.5595206594073514
493,grid,1.4894227586832751,0.1,10.0,1e-05,2000,1.0,200.0,1.4894227586832751
494,grid,1.4594947799392524,0.1,10.0,1e-05,2000,5.0,1000.0,1.4594947799392524
495,grid,2.402806816260361,0.1,10.0,1e-05,2000,20.0,4000.0,2.402806816260361
496,grid,1.6788695948254493,0.1,100.0,1e-05,2000,0.1,20.0,1.6788695948254493
497,grid,1.5595206594073514,0.1,100.0,1e-05,2000,0.5,100.0,1.5595206594073514
498,grid,1.4894227586832751,0.1,100.0,1e-05,2000,1.0,200.0,1.4894227586832751
499,grid,1.4594947799392524,0.1,100.0,1e-05,2000,5.0,1000.0,1.4594947799392524
500,grid,2.5625661363056063,0.1,100.0,1e-05,2000,20.0,4000.0,2.5625661363056063
501,grid,1.5595206594073514,0.1,0.01,0.0001,2000,0.1,20.0,1.5595206594073514
502,grid,1.8439626629381138,0.1,0.01,0.0001,2000,0.5,100.0,1.8439626629381138
503,grid,2.333258790172679,0.1,0.01,0.0001,2000,1.0,200.0,2.333258790172679
504,grid,2.7251286286370533,0.1,0.01,0.0001,2000,5.0,1000.0,2.7251286286370533
