alpha,eta,rho,fisher_damping,T,theta_lr,D_theta,theta_mode,theta_optimizer,theta_inner_steps,theta_start_mode,theta_include_beta_cov,d_theta_scale,beta_update,policy_optimizer,policy_gradient,cg_iters,cg_tol,state_weight_update,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0002,0.0001,0.001,0.001,2500,0.01,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,131.66560501186177,0.91,-0.7911113820161333,1.017708434532093,1.8435239225619022,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.0068816530915228775,-0.007528274302443417,0.0018233834648625229,-0.0089858372298838,0.4999999999999999,0.0001302519248889617,0.017548292924065626,0.05064876608577901,231
0.0002,0.0001,0.001,0.001,2500,0.001,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,129.82242067204788,0.91,-0.7911113820161333,1.0177082076861415,1.8435240396628403,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007152631533237196,-0.007634875930849957,0.0018149803039449422,-0.009256847093041384,0.5,8.305474979781733e-05,0.017074696875441428,0.050649276076831305,223
0.0002,0.0001,0.001,0.0001,2500,0.001,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,120.61968652484939,0.91,-0.7911113820161333,1.0176759707624656,1.8435427243575793,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007004890048864213,-0.007608194141124157,0.0018196516423235854,-0.009109216639778145,0.5,9.691810885530023e-05,0.017721234238895066,0.050649346586645674,76
0.0002,0.0001,0.001,0.0001,2500,0.01,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,139.19632739480585,0.91,-0.7911113820161333,1.0176758076475778,1.8435427787678558,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007048272983300949,-0.007617463042611073,0.0018182371165207658,-0.009152509935789265,0.49999999999999994,8.995227050990135e-05,0.017284333787298888,0.05064880606592654,94
0.0002,0.0001,0.001,0.0001,2500,1.0,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,135.2968014436774,0.91,-0.7911113820161333,1.0176755131273352,1.8435429565836827,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007063019443086502,-0.007613948981178308,0.0018176811406235872,-0.009167152295261716,0.5,7.914665090217495e-05,0.017586079899653453,0.0506488147456369,117
0.0002,0.0001,0.001,0.0001,2500,0.1,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,140.067664003931,0.91,-0.7911113820161333,1.0176754577871259,1.8435430176274232,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007157279792326162,-0.007907907338895185,0.001814742581315273,-0.009261393239011206,0.5,0.0001469104603246667,0.01793907650414965,0.05064879657463041,95
0.0002,0.0001,0.001,0.001,2500,0.001,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,115.98429794376716,0.91,-0.7911113820161333,1.0176336390259906,1.8435638002620973,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252730044065333,-0.008633496019563416,0.0017472660049050299,-0.010314757618917036,0.5562590235614173,0.00013687666459190803,0.017949820616797632,0.05063878705567498,217
0.0002,0.0001,0.001,0.001,2500,0.001,5.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,124.93685889197513,0.91,-0.7911113820161333,1.0176336390259906,1.8435638002620973,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252730044065333,-0.008633496019563416,0.0017472660049050299,-0.010314757618917036,0.5562590235614173,0.00013687666459190803,0.017949820616797632,0.05063878705567498,219
0.0002,0.0001,0.001,0.001,2500,0.001,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,128.34444571239874,0.91,-0.7911113820161333,1.0176336390259906,1.8435638002620973,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252730044065333,-0.008633496019563416,0.0017472660049050299,-0.010314757618917036,0.5562590235614173,0.00013687666459190803,0.017949820616797632,0.05063878705567498,225
0.0002,0.0001,0.001,0.001,2500,0.001,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,129.09899818710983,0.91,-0.7911113820161333,1.0176336390259906,1.8435638002620973,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252730044065333,-0.008633496019563416,0.0017472660049050299,-0.010314757618917036,0.5562590235614173,0.00013687666459190803,0.017949820616797632,0.05063878705567498,222
0.0002,0.0001,0.001,0.001,2500,0.001,10.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,130.37308050505817,0.91,-0.7911113820161333,1.0176336390259906,1.8435638002620973,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252730044065333,-0.008633496019563416,0.0017472660049050299,-0.010314757618917036,0.5562590235614173,0.00013687666459190803,0.017949820616797632,0.05063878705567498,226
0.0002,0.0001,0.001,0.0001,2500,0.001,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,124.07959222281352,0.91,-0.7911113820161333,1.017597543419813,1.8435848037390345,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252726294204637,-0.008624562489850947,0.0017472697547608513,-0.01031473557428372,0.5655162795866512,0.00012389953399349722,0.016964246648589334,0.05063873019961164,79
0.0002,0.0001,0.001,0.0001,2500,0.001,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,129.42841326724738,0.91,-0.7911113820161333,1.017597543419813,1.8435848037390345,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252726294204637,-0.008624562489850947,0.0017472697547608513,-0.01031473557428372,0.5655162795866512,0.00012389953399349722,0.016964246648589334,0.05063873019961164,82
0.0002,0.0001,0.001,0.0001,2500,0.001,5.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,133.05761533789337,0.91,-0.7911113820161333,1.017597543419813,1.8435848037390345,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252726294204637,-0.008624562489850947,0.0017472697547608513,-0.01031473557428372,0.5655162795866512,0.00012389953399349722,0.016964246648589334,0.05063873019961164,86
0.0002,0.0001,0.001,0.0001,2500,0.001,10.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,133.06863614497706,0.91,-0.7911113820161333,1.017597543419813,1.8435848037390345,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252726294204637,-0.008624562489850947,0.0017472697547608513,-0.01031473557428372,0.5655162795866512,0.00012389953399349722,0.016964246648589334,0.05063873019961164,87
0.0002,0.0001,0.001,0.0001,2500,0.001,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,134.07427851576358,0.91,-0.7911113820161333,1.017597543419813,1.8435848037390345,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008252726294204637,-0.008624562489850947,0.0017472697547608513,-0.01031473557428372,0.5655162795866512,0.00012389953399349722,0.016964246648589334,0.05063873019961164,89
0.0002,0.0001,0.001,0.001,2500,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,128.73956274986267,0.91,-0.7911113820161333,1.0172228640772902,1.843776770378836,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.015711886680654857,-0.014754646121946742,0.0013295360782925164,-0.017497824989797118,1.0,0.0001084473590111851,0.01621247163810461,0.05055993503117195,246
0.0002,0.0001,0.001,0.001,2500,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,136.8625861327164,0.91,-0.7911113820161333,1.0172223647755234,1.8437770294663993,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.015824121809748997,-0.014784432875367905,0.0013266931131379665,-0.01761001585034947,1.0,0.00010212200656820462,0.015491711684117834,0.05056020869637511,241
0.0002,0.0001,0.001,0.001,2500,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,111.57024897588417,0.91,-0.7911113820161333,1.0172217241644086,1.8437773905380601,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016064637041074185,-0.015298490538365817,0.0013202570346960722,-0.017850255158184575,0.9999999999999999,0.0002114558536732847,0.01785680157956345,0.05056035363349281,220
0.0002,0.0001,0.001,0.0001,2500,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,129.26055908109993,0.91,-0.7911113820161333,1.0171667230464878,1.84380890136615,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016262280225091016,-0.015463620496779889,0.0013153513733048059,-0.018048186837685595,0.9999999999999999,0.00021282247601081544,0.01948898020216352,0.050560261311708266,113
0.0002,0.0001,0.001,0.0001,2500,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,120.79860951937735,0.91,-0.7911113820161333,1.0171665281606728,1.8438091062224577,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.01598538917856624,-0.014949258881828818,0.0013226439412980604,-0.017771433475908642,0.9999999999999999,0.00010459641351832844,0.015231635384971017,0.05056039444103017,77
0.0002,0.0001,0.001,0.0001,2500,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,131.0854893308133,0.91,-0.7911113820161333,1.0171662682340676,1.8438091980323406,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.01607782973244903,-0.015212503995696427,0.0013200766071368641,-0.017863688907222577,1.0,0.00019546627350747325,0.020684644233026933,0.05056048736503833,83
0.0002,0.0001,0.001,0.001,2500,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,124.15649042418227,0.91,-0.7911113820161333,1.0169035257134718,1.8439288261857518,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03349875809611307,-0.030986032105160707,0.0005897411263165803,-0.03467267878822597,2.0,0.00016689741624246934,0.02740447572813356,0.050347238018563376,236
0.0002,0.0001,0.001,0.001,2500,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,134.17383133713156,0.91,-0.7911113820161333,1.0169033229947106,1.8439288771130287,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03349076754167194,-0.030939870068757334,0.0005899241039391804,-0.03466526281149257,2.0,0.00012783123500047992,0.012706092770419123,0.050346896950297225,235
0.0002,0.0001,0.001,0.001,2500,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,128.63735326798633,0.91,-0.7911113820161333,1.0169031137165494,1.843929022226217,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03363188988743525,-0.03135547971443414,0.0005870299403336097,-0.034805919683462326,2.0,0.0002473704160394309,0.025349550276842058,0.050346362715547,249
0.0002,0.0001,0.001,0.0001,2500,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,118.6029202369973,0.91,-0.7911113820161333,1.0168337842709652,1.8439680460171384,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03344490241783126,-0.030679039758429286,0.0005905733409719694,-0.03461879649650338,2.0,1.2437313589290751e-05,0.01682697069126286,0.050347064332989834,75
0.0002,0.0001,0.001,0.0001,2500,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,127.89532995596528,0.91,-0.7911113820161333,1.0168324879250523,1.8439687320349416,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03346540328167853,-0.031120669059807107,0.0005901152907325065,-0.03463934008765986,1.9999999999999998,0.00019299004910314883,0.021247403335766704,0.050346850651238326,80
0.0002,0.0001,0.001,0.0001,2500,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,136.58212056942284,0.91,-0.7911113820161333,1.0168324826240245,1.8439684930811326,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03353607836884355,-0.031448390019470696,0.000588505395158423,-0.034710191641142765,2.0000000000000004,0.0002335953521366351,0.032110605279921246,0.0503465367153257,118
0.0002,0.0001,0.001,0.0001,4000,0.01,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,214.54905249318108,0.91,-0.7911113820161333,1.0165976000689712,1.8441371815560301,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.005833730709874785,-0.006580754293268419,0.002915700230157842,-0.009200909806818362,0.49999999999999994,0.00012935617749269249,0.017417026495441797,0.05104768147944538,164
0.0002,0.0001,0.001,0.0001,4000,0.1,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,233.66319600492716,0.91,-0.7911113820161333,1.0165971093709065,1.8441374741984466,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.005879561147052883,-0.006942097578437572,0.002913383211480005,-0.009246667022187394,0.49999999999999994,0.00021575097552425855,0.018102785015524182,0.051047590884090784,178
0.0002,0.0001,0.001,0.0001,4000,0.001,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,209.94739840505645,0.91,-0.7911113820161333,1.0165969109367237,1.8441375663857045,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.006043798278766711,-0.0068271073888090845,0.00290547004797532,-0.009411050195728446,0.49999999999999994,0.00013736642811646062,0.017213510196494204,0.051048201028999395,155
0.0002,0.0001,0.001,0.0001,4000,1.0,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,223.37517082644626,0.91,-0.7911113820161333,1.0165962868586649,1.8441379571943324,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.006062643531793628,-0.006861475463219954,0.002904335849732504,-0.009429643030825639,0.4999999999999999,0.00014101888800911123,0.017139440928879344,0.0510476713940186,195
0.0002,0.0001,0.001,0.0001,4000,0.001,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,186.82831246592104,0.91,-0.7911113820161333,1.0163965471757062,1.8442450657100617,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007204030593182921,-0.007672611655675796,0.0027959654839028094,-0.010503448121169708,0.5677877794263746,0.00014933613036723753,0.01698141618548258,0.05103103640168253,141
0.0002,0.0001,0.001,0.0001,4000,0.001,5.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,206.3366658021696,0.91,-0.7911113820161333,1.0163965471757062,1.8442450657100617,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007204030593182921,-0.007672611655675796,0.0027959654839028094,-0.010503448121169708,0.5677877794263746,0.00014933613036723753,0.01698141618548258,0.05103103640168253,150
0.0002,0.0001,0.001,0.0001,4000,0.001,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,208.61989605100825,0.91,-0.7911113820161333,1.0163965471757062,1.8442450657100617,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007204030593182921,-0.007672611655675796,0.0027959654839028094,-0.010503448121169708,0.5677877794263746,0.00014933613036723753,0.01698141618548258,0.05103103640168253,152
0.0002,0.0001,0.001,0.0001,4000,0.001,10.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,210.70252355886623,0.91,-0.7911113820161333,1.0163965471757062,1.8442450657100617,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007204030593182921,-0.007672611655675796,0.0027959654839028094,-0.010503448121169708,0.5677877794263746,0.00014933613036723753,0.01698141618548258,0.05103103640168253,158
0.0002,0.0001,0.001,0.0001,4000,0.001,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,212.84783538617194,0.91,-0.7911113820161333,1.0163965471757062,1.8442450657100617,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007204030593182921,-0.007672611655675796,0.0027959654839028094,-0.010503448121169708,0.5677877794263746,0.00014933613036723753,0.01698141618548258,0.05103103640168253,160
0.0002,0.0001,0.001,0.0001,4000,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,224.15966220479459,0.91,-0.7911113820161333,1.0152958504591028,1.8448179147464212,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.01534456703987213,-0.013977276956758312,0.0021103355317918025,-0.01820239548405897,1.0,0.0002434602094216366,0.01578362567092607,0.05090569503048616,167
0.0002,0.0001,0.001,0.0001,4000,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,222.98852060036734,0.91,-0.7911113820161333,1.0152955268095811,1.844817845114328,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.015270128734773191,-0.013999766157375308,0.0021134316328197634,-0.018127892825835972,0.9999999999999999,0.000286800194450025,0.02033234790554234,0.05090564636838313,168
0.0002,0.0001,0.001,0.0001,4000,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,207.7054420672357,0.91,-0.7911113820161333,1.0152943322578993,1.8448185775952541,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.015227098604326587,-0.013830635265552133,0.002114965162224462,-0.018084584195936546,0.9999999999999999,0.00023919693582874344,0.01563425547610106,0.050905452423174936,185
0.0002,0.0001,0.001,0.0001,4000,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,222.81381744286045,0.91,-0.7911113820161333,1.0144504743976677,1.8452212682186937,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03280106634450483,-0.028939215089211184,0.0009532079654813829,-0.034679554060763784,2.0,0.00027919996019321996,0.017964331508370606,0.05056721092569632,166
0.0002,0.0001,0.001,0.0001,4000,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,222.1791700720787,0.91,-0.7911113820161333,1.01445001469479,1.8452216809925193,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03315196832958563,-0.029284977135972896,0.0009440536007665151,-0.03503058611862509,2.0,0.0002890300152464093,0.016609762705897372,0.050567313984718795,196
0.0002,0.0001,0.001,0.0001,4000,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,205.72934988187626,0.91,-0.7911113820161333,1.014449791141201,1.845221607612081,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.033210311110733075,-0.029227396868660563,0.0009424586836199019,-0.03508868006112732,2.0,0.0002480883288748065,0.01553111188812574,0.050567168374422884,170
0.0002,0.0001,0.001,0.0001,4000,0.1,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,225.1626324937679,0.91,-0.7918807363637758,1.0177498389811381,1.8445219967008737,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.31446754003540023,-0.5138251551386572,0.019955078329235643,-0.3058917163699009,20.0,0.021860039869569328,0.4849259892107,0.04404454335087299,190
0.0002,0.0001,0.001,0.0001,4000,1.0,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,220.29372583609074,0.91,-0.7918807363637758,1.017732592926388,1.8445300886768456,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.3148218541973195,-0.5746853163721635,0.02013060701442281,-0.30625015942978523,20.000000000000004,0.009052149007672315,0.2197013580861503,0.04404254660847452,198
