alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,nn_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0001,3e-08,0.005,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.1262398569961,200.0,0.0,-200.0,200.0,0.0,-200.0,-101.16603258035626,-74.93293848348301,0.9902877451864533,-101.14382971827277,336.394687046694,0.3261303614708917,675.5910060667353,0.4359137196720771,588
3e-05,3e-07,0.5,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.1263120190124,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.4191058426223,-333.5872880672456,-2.264106485765922,-342.417876794105,1013.895054828763,0.0307390929554912,30.674527322365343,0.415372596743212,380
0.0003,3e-07,0.1,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.1293229289586,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.47697311827668,-91.1930473320688,6.679287303648162,-27.662971453848108,145.68064550103972,7.472757090518828e-15,63.34011775538909,0.33392810508363846,1297
3e-05,1e-06,0.02,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.1554028140381,200.0,0.0,-200.0,200.0,0.0,-200.0,14.487905315250504,16.395807177348328,-0.16549953881262175,14.47482581642893,340.8874547284029,0.8839670485534995,12.933889237503019,0.4036773104023427,420
0.0003,3e-07,0.02,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.1675286659738,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.340646012312092,-782.4347413887149,77.81562430576338,-25.082012867389267,310.476345000204,8.090710655938243e-14,211.37542978929727,0.10123293242817298,1281
0.0001,1e-08,0.005,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.1879659559927,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87826280117295,-47.19214417970201,-7.721944608427244,-109.81847560826895,289.6386561670677,6.715788034966396e-07,111.71417198156402,0.4432382476041906,492
0.0001,3e-07,0.02,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.2202072429936,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.3305103796715,-333.62038695443846,-2.175823508556732,-342.3306106230604,986.0659994554115,0.23368280732940674,22.784118982608987,0.4423111701653655,809
3e-05,1e-07,0.005,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,968.2206735379878,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.6560228181151,-338.33360741305955,-4.504620328442302,-344.6554694342477,927.5390810888122,0.43202138143211277,41.67142785140968,0.4220280472127284,215
3e-05,1e-08,0.005,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,968.2375564219838,200.0,0.0,-200.0,200.0,0.0,-200.0,-352.1969922890758,-310.9021161981301,-12.057680281157563,-352.19719398325486,876.0945822641878,7.008881305431452,210.2950826669197,0.44185095764102944,24
0.0001,1e-06,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.2376930919709,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.8347269400526,-337.6560062315694,-0.6778613196002233,-340.8365015378176,959.7510786044883,0.048914357753298277,12.759039183538055,0.4201991500471845,955
3e-05,3e-08,0.005,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.2531669409946,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.758094417895386,-16.03061634839998,-2.601831836108327,-36.69912782352454,101.62153818158544,2.7052115073024756e-05,37.07225654623129,0.443001235961475,102
3e-05,1e-08,0.1,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.257740075991,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.8643188009023,-47.29008440674808,-7.707994510776822,-109.80463840339098,257.96326868444163,7.907061030913652e-05,111.05481167368224,0.44315783570120376,62
0.0003,1e-06,0.005,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.2819590799627,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.2959355375240733,-324.7428129235054,33.86032111677403,-1.2430526748697162,116.62556660904718,6.2379204215109946e-15,75.84391537964189,0.015005266824970182,1345
0.0003,3e-07,0.1,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.3135907069664,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.478287097795086,-91.18179820164974,6.677973317372964,-27.66424875949371,144.91035087400178,1.1096658634083857e-14,63.3396716648316,0.3339435231473641,1298
0.0001,3e-08,0.005,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.3159376269905,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75925797695518,-16.037822233341828,-2.6029989944255214,-36.7003148541938,181.36487466037693,3.2430373894677507e-07,38.894820908741536,0.4430239187697999,577
3e-05,1e-07,0.02,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,968.3576211439795,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.9189528585288,-28.550036167073834,2.2373105113666893,-31.913184817714235,91.3009780559871,0.7179185942828564,184.8368875197344,0.4456678568568895,223
3e-05,1e-06,0.1,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.3701006619958,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.92744180712424,-337.827813472787,-0.7749419051600235,-340.9275894136445,975.9131007429186,0.007516585024922911,90.17624851852572,0.44624116909533273,452
0.0003,3e-07,0.02,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.3992872689851,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.46868230350379,-91.26396446203431,6.687578128761111,-27.65491186082712,145.70340432529093,4.501935608332733e-15,63.368015480054,0.333830815194661,1273
0.0001,3e-08,0.1,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.4203294290346,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.758955957681515,-16.039217798230123,-2.6026969752571625,-36.70001737095969,180.91624935935099,3.2428808347961614e-07,38.8920959537138,0.44302032536479286,626
0.0003,3e-07,0.02,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.4205504099955,200.0,0.0,-200.0,200.0,0.0,-200.0,137.98744899912373,-1944.4965173929531,214.0985688587459,135.25492916444819,315.5556454985985,1.792300451485649e-15,227.3171931228211,0.7327054975665982,1289
3e-05,1e-08,0.02,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.4265521810157,200.0,0.0,-200.0,200.0,0.0,-200.0,-354.96392436833474,-252.24266494721763,-14.808793503471884,-354.93565083521526,836.2163503234814,4.349201485943852,574.0848011764858,0.4319026475099921,46
3e-05,1e-06,0.005,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.4485336839571,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.8809586887499,-339.15679582491134,-0.7284201837154355,-340.88223095180314,983.8809170876686,0.008195900165394952,97.88390540616972,0.41959082988276314,404
0.0003,3e-07,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.4934035419719,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.468885822636828,-91.26222162912332,6.687374608847029,-27.655109698223264,145.04024659401085,1.0928647328842188e-14,63.367947846163936,0.33383320261184113,1274
3e-05,1e-07,0.02,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.501362098963,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.39833339337855,-29.985453653881063,2.7579301829515273,-31.397235252885363,100.92544830464634,0.502850422734904,176.48453637066265,0.4682012143627606,222
3e-05,3e-07,0.1,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.5101823929581,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.330071659208635,-83.88584907660021,5.82619319990188,-28.492248643902954,112.69405652087949,1.810908917788174e-11,63.06972673495244,0.34393843372312594,341
0.0001,1e-07,0.1,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,968.5162363189738,200.0,0.0,-200.0,200.0,0.0,-200.0,-30.942886824876375,-32.04097646662158,3.213373723092965,-30.950635946617545,207.26630915349782,0.00799636167147587,161.32270660366947,0.4045937089384781,721
0.0001,1e-06,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.5455233170069,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.41842423506987814,-323.69382538087876,33.73783696834307,-1.3621215032165992,109.82066922815696,1.0397312834869277e-13,75.76070663702855,0.016442579930767583,890
3e-05,1e-06,0.1,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.5678232780192,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.867819411591,-337.64847520899633,-0.7127762135049258,-340.86800907159886,966.1083594573167,0.010480226265913552,54.412287942984506,0.41489903231180386,451
0.0001,1e-06,0.02,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.6288835139712,200.0,0.0,-200.0,200.0,0.0,-200.0,39.62274215446781,-528.423231998924,60.19942677030807,36.87546431613282,135.51737495765315,8.077036112999559e-14,63.68638756353275,0.7389015155277083,899
0.0003,1e-08,0.5,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.6356771190185,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87774118711658,-47.189784953961706,-7.72147942461552,-109.81795142290295,288.24888659780737,4.55700996186517e-08,111.76806570274445,0.44323637400260385,1044
3e-05,1e-08,0.5,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,968.6373578519851,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.85988501616178,-47.35311429154338,-7.7035627718546085,-109.80027328049455,249.6775187484798,0.00012751098810531592,111.0679067285814,0.4406873994165735,88
3e-05,1e-08,0.02,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.6637950799777,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04650961204693,-13.591817425552389,-2.890247007536165,-36.979595974634655,99.71306293264564,2.9374073304824684e-05,38.98559713293907,0.4463868859085374,31
0.0001,1e-06,0.5,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.6728543789941,200.0,0.0,-200.0,200.0,0.0,-200.0,40.127085763312266,-538.1674322106196,61.22399890978855,37.3988841899145,98.67739270623099,1.0389921365969385e-12,65.00353187151975,0.7309104882033022,947
3e-05,1e-08,0.5,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,968.6747607879806,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86304588544064,-47.29521263472886,-7.7067215947243985,-109.80337105908401,257.9547873963611,7.90582851460555e-05,111.05230562108791,0.44315271807344075,86
3e-05,3e-07,0.02,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.6764620029717,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.04165831912354,-336.9041291289888,-1.8848975184547276,-342.0405757484948,935.0659141951122,4.771030816325361,30.618590618840948,0.42128569759690304,331
3e-05,3e-08,0.005,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,968.6788965079759,200.0,0.0,-200.0,200.0,0.0,-200.0,-101.98433423308295,-73.71995572891551,0.17198981188062598,-101.95879862397568,253.1598466727768,2.3713993764570542,621.9193785735209,0.4137114257598275,111
3e-05,1e-07,0.02,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,968.7299301250023,200.0,0.0,-200.0,200.0,0.0,-200.0,-103.85698951891354,-88.66368307035084,-1.7206606720860809,-103.92296725287294,286.6511343867581,0.3119086922935061,33.21542628707531,0.5052279769123492,233
0.0003,1e-08,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.7303802300012,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04826658303718,-13.580744148788973,-2.8920133936636696,-36.98131684994512,141.66060350689315,2.0634945334617307e-08,38.98124855073961,0.44641598877681216,988
0.0001,3e-08,0.02,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.749296242022,200.0,0.0,-200.0,200.0,0.0,-200.0,-99.59015483507254,-75.40926699557582,2.5661646922215966,-99.5691831631817,399.41100002745037,0.45651839896240365,759.4299099514146,1.040069799924218,611
0.0003,1e-08,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.7684332149802,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04768646245111,-13.582718418007317,-2.891433273221761,-36.98074314280759,141.52051140308055,2.061751249995096e-08,38.976967279751825,0.44640905927293345,1036
0.0001,1e-06,0.1,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.7805475089699,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.5342448554535366,-322.6990149792915,33.6220164214679,-1.4746999959591562,109.83404207156475,1.0005575163439586e-13,75.64418530817734,0.01780154893765145,914
0.0001,1e-08,0.005,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.783663558017,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04811552406802,-13.581912370947201,-2.891856523226318,-36.98116959528714,141.81464820451697,3.5993912175797587e-07,38.981629457209245,0.4464141349778661,484
3e-05,1e-08,0.5,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,968.7955196530093,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04562364677499,-13.59585382625551,-2.8893611362973717,-36.978723144034774,90.87992191939226,2.9294338454611723e-05,38.98281863096985,0.44630178964682005,79
0.0001,1e-07,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.8025874739978,200.0,0.0,-200.0,200.0,0.0,-200.0,-103.63713941565683,-86.55526435714017,-1.483831281404349,-103.67015176652461,379.15707071342047,0.031290129623894915,30.374456610547796,0.4577867902332916,682
0.0003,1e-06,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,968.8545616639894,200.0,0.0,-200.0,200.0,0.0,-200.0,38.26157972485488,-510.3627332216942,58.2160399050565,35.525907420455724,92.68611473451514,4.728962228759644e-14,61.764224501516296,0.7340567892260689,1403
0.0001,3e-07,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.8764680229942,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.352671552877265,-92.25721455518172,6.803595537399263,-27.542139199282687,143.59144968173908,1.1433283409371982e-14,63.40854595296859,0.3324694366952072,794
0.0001,1e-08,0.02,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,968.8929409050033,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87821491789981,-47.192324674166144,-7.721896725161141,-109.81842792104163,289.6308364136222,6.725600436729735e-07,111.69914183351692,0.443238054846815,516
0.0003,1e-06,0.1,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,968.9173183180392,200.0,0.0,-200.0,200.0,0.0,-200.0,38.261555374082135,-510.36254371106054,58.21601710544279,35.52588434768302,128.21903389015432,2.276946568717988e-15,61.76423041632842,0.7340562510656067,1402
0.0003,3e-07,0.1,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.0075370050035,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.42131813344028,-781.7288406842481,77.73495218468653,-25.1619157713111,306.58308241377017,3.8062739134883947e-14,211.27790519085042,0.10155542446279338,1306
0.0003,1e-08,0.1,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.020728285017,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.048172060444344,-13.581022294332895,-2.8919188710254335,-36.98122323038535,168.34591293123862,2.0662269596346396e-08,38.98041271194286,0.446414932493043,1011
3e-05,1e-07,0.02,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.0313534759916,200.0,0.0,-200.0,200.0,0.0,-200.0,-343.8618312967683,-333.30541783549364,-3.7063249851427975,-343.85960916989035,895.8644534849433,1.2395818238255423,48.53800390986361,0.4173553996325157,239
3e-05,1e-07,0.005,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.0378742620233,200.0,0.0,-200.0,200.0,0.0,-200.0,-104.32965465723956,-102.56824183515901,-2.1968356609415074,-104.33250142551364,309.85119041364607,4.7162222914248595,96.377070546781,0.4303675155854032,207
0.0003,3e-08,0.5,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.0436330750235,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76111209016833,-16.004697623998705,-2.6048589136941045,-36.702060896704936,181.1321604319557,2.4167825946200113e-08,37.243400143907415,0.4430450473151131,1129
3e-05,1e-07,0.02,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.0573121859925,200.0,0.0,-200.0,200.0,0.0,-200.0,-92.15736793322483,-194.05977996795866,9.998972057148428,-92.26009511242194,295.80350574893487,0.15206409531222712,172.9045738644992,0.37437708768135036,231
3e-05,3e-08,0.005,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.0750868479954,200.0,0.0,-200.0,200.0,0.0,-200.0,-349.08430810573884,-329.9294155731495,-8.934597029189652,-349.09089414254527,992.7903101896121,0.9897725142909886,187.23511442145548,0.4351282204173121,118
0.0003,1e-06,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.0753538960125,200.0,0.0,-200.0,200.0,0.0,-200.0,-6.502738802641446,1178.5877183554448,-119.1956370339612,-7.555691904384048,706.0394469125697,0.045800105259861536,246.3531844399693,0.03372677488689847,1363
3e-05,3e-08,0.02,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.0913019599975,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75616529043601,-16.053422086581357,-2.599903146014499,-36.697273020030124,86.48888920885747,3.86157961985132e-05,37.01774722600317,0.44215873973513814,128
3e-05,1e-08,0.02,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.1090086720069,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04477728479592,-13.601596011439444,-2.888515117872319,-36.9778955181155,86.24584269804902,2.8670403419998814e-05,39.0046401687731,0.445546237252714,32
3e-05,3e-08,0.1,20000,0.0001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.110446503968,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.755906279495164,-16.054546583761077,-2.599644135175714,-36.697017663714064,86.4882992969172,3.8659838612218036e-05,37.01571336919569,0.44215565574101096,152
0.0001,3e-08,0.1,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.1111939150142,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.16163991317995,-328.2532317413496,-11.009936169811757,-351.16308785468675,951.1278970053073,5.548460185505976,212.64384359123952,0.4365177936054211,642
0.0001,1e-06,0.005,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.1231459900155,200.0,0.0,-200.0,200.0,0.0,-200.0,39.59443035568661,-527.9694260745471,60.15076250320634,36.8467796480154,140.78094192994033,4.0945259790077316e-14,63.631300005150415,0.7390577432424192,873
3e-05,1e-08,0.1,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.1283565609774,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.0461066913772,-13.594150979818782,-2.889844180725109,-36.97920065631952,90.88229938325672,2.9296773148604616e-05,38.98623265244228,0.4463075571810482,55
0.0003,1e-06,0.02,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.1313558890251,200.0,0.0,-200.0,200.0,0.0,-200.0,38.156258823336145,-508.50481590160143,58.018955409303125,35.4178458420497,92.92346990283242,3.283735123045746e-14,61.52491168478752,0.7352049091796203,1379
0.0003,3e-07,0.5,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.137910733989,200.0,0.0,-200.0,200.0,0.0,-200.0,138.51913579897695,-1954.5954471891296,215.1741622865188,135.7921292708404,316.27299859941144,1.7866921662482273e-14,228.6935937324267,0.7303960586912228,1337
0.0003,1e-06,0.5,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.1473724399693,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.9972516355615966,-318.71900392923584,33.15900544420643,-1.9247369459206425,110.37709453169914,4.735543731501103e-14,75.13089657555166,0.023234076501663783,1419
0.0003,3e-07,0.02,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.1515804959927,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.337728771273007,-782.4602097767507,77.81854155838032,-25.079123385570597,306.5450067991983,5.481703408419754e-15,211.37704072689166,0.10122126801599822,1282
0.0001,1e-07,0.1,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.1579039010103,200.0,0.0,-200.0,200.0,0.0,-200.0,-41.37842814146046,-2970.23223873557,298.77666562944046,-42.239209909084366,859.876923526418,3.556637622913384e-14,720.2805043403974,0.05119920269440053,738
0.0001,1e-07,0.1,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.1670611249865,200.0,0.0,-200.0,200.0,0.0,-200.0,-41.41007900288031,-2969.9538658500373,298.74501456823367,-42.270769655916865,868.4120197691947,9.599275943062808e-14,720.2633059153857,0.05123746451404883,737
0.0003,1e-07,0.02,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.2117556729936,200.0,0.0,-200.0,200.0,0.0,-200.0,-85.0946159263165,-250.50732529390814,17.061661877665593,-85.25637881551987,284.18376213615835,1.528845824981867e-14,185.21262123919345,0.3441012509067462,1187
3e-05,3e-08,0.02,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.2274833939737,200.0,0.0,-200.0,200.0,0.0,-200.0,-101.98592697692115,-73.7186693506072,0.1703970680902916,-101.9603881772332,253.15733113526204,2.371300327584722,621.8377286231895,0.4136643831373687,135
3e-05,1e-06,0.1,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,969.2531489909743,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.6103121243157972,-322.04754891147195,33.54594730747504,-1.548643518691847,87.0393062980317,8.217729187301594e-10,75.59423184582477,0.01869406256657593,436
3e-05,3e-08,0.005,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.278985787998,200.0,0.0,-200.0,200.0,0.0,-200.0,-348.5029254985103,-332.62745976217735,-8.356896903831931,-348.5064035713764,934.6551789715141,8.221394952773556,245.88574912530882,0.5559254898050553,119
0.0003,1e-06,0.5,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.2824987280183,200.0,0.0,-200.0,200.0,0.0,-200.0,38.67885496071315,-518.4062343487894,59.06174286580554,35.95909643891309,126.74847421993935,9.514723575339741e-15,62.850430085453105,0.7273903168703254,1426
3e-05,1e-07,0.005,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.3124441480031,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.398008768991705,-29.986452207881676,2.758254807889276,-31.396914630009505,100.92526262822994,0.5027754963558599,176.47343434515903,0.4682069154411259,198
3e-05,3e-08,0.02,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.3206994000357,200.0,0.0,-200.0,200.0,0.0,-200.0,-348.80799992210245,-332.29483246768956,-8.663081097229524,-348.8114042640922,882.4556538127272,1.6056100743954091,227.7334955030053,0.5526519807594994,144
